Time (s),UV Hook,UV Tip,UV Lowpoint
1739179385.1853821,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1857722,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1865299,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1874819,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1884913,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.189499,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1904874,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1914558,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1924906,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1934683,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1944273,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1954641,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1964636,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.197538,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1985645,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.1995816,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2005033,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2015336,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2024887,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2034419,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.204485,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2054858,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2064335,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2074347,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.208474,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2094884,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2104359,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2115202,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2124956,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2135038,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2144876,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2154844,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2164779,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.217531,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.21849,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2194781,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2205186,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2214954,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2224672,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2234375,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.224438,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.225482,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
1739179385.2264364,"[253.75656127929688, 223.91749572753906]","[410.98876953125, 306.40924072265625]","[345.4124450683594, 365.2505187988281]"
