x,y,z,roll,pitch,yaw
-6.993498533938649,1024.2214551801007,706.9328429791705
-5.873781454322867,1028.5272204175055,711.3548007214529
-5.368092766345583,1031.4735145131522,714.5671757087998
-5.308164107735834,1035.9251348732128,717.9262063025659
-5.249768969199138,1040.367675736108,721.2843089689493
-5.1928427321331725,1044.8010418783372,724.6415537779538
-5.255140770983729,1049.2379840665274,727.9384888530158
-5.200263894228129,1053.6545406967234,731.4124577828809
-5.264473052846796,1058.0756793151697,734.8856546951723
-5.427320411714646,1061.7965387850147,738.8420170000022
-5.837777249028335,1066.2550864404534,743.20252025977
