x,y,z,roll,pitch,yaw
-196.71072440544737,1010.5481939062049,706.4222514413266
-199.1805093312309,1017.0411381983529,702.1120631362368
-201.22219273319877,1023.0860308027598,698.6366514800279
-202.9659994664696,1028.7843166191103,695.9038301301805
-204.54215438616203,1034.2374405470891,693.821412744175
-206.0808823473947,1039.5468474863812,692.2972129794915
-207.71240820528618,1044.8139823366712,691.2390444936107
-209.56695681495518,1050.1402899976438,690.5547209440127
-211.77475303152028,1055.6272153689838,690.1520559881782
-214.4660217101001,1061.376203350376,689.9388632835874
-217.7709877058133,1067.488698841505,689.8229564877207
