hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
17,2,2.93585528292454,2.14693029706316,-6.88942236592993e-11,-0.513923315103191,1.16683851783205,0.98289457652139,1.32672539621126e-10,-1.52691631519992,1.92700325689725,2.25728860431018,-1.45208854213365,-0.340806700790173,2.03665921111532,1.45496110670473,0.694386089740993,-0.814217032126886,0.185287001047477,1.37594585061817,3.02368714944401,10.5534124850121,-11.627909566537,13.5251668681953
