Time (s),UV Hook,UV Tip,UV Lowpoint
1739181144.001254,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.00169,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0021966,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.003194,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0042102,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.005259,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0062084,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0071867,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0082119,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0092728,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.01023,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0111833,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.012212,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0132482,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0142457,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0152562,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0162015,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.017271,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0182054,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0192356,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.020249,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0212655,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0222204,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0232348,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0242903,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0253093,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0262048,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0272107,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.028199,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0292609,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0302362,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0312588,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0322173,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.03321,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0342083,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0352063,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0362077,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.037253,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0381963,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0391915,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0402424,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0412695,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.042202,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0431879,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
1739181144.0442393,"[144.35101318359375, 274.0836486816406]","[247.51036071777344, 303.3700256347656]","[308.7792663574219, 373.5207214355469]"
