x,y,z,roll,pitch,yaw
158.9659895914939,964.6370982203005,736.9330351118457,-89.74703044646729,73.3867188313203,-44.00986590361687
152.06544421106526,971.1032806330683,734.0512960173692,-89.15390849186204,45.20914184326056,-4.4870585096299
151.43334708650775,971.1655987291263,733.4183708200244,-88.86498530046495,60.15111356914418,-5.317809147969655
150.4886473170559,971.2743040114681,732.8704130411418,-90.35296285931113,69.81234961128209,-59.38703619216397
149.72290131319278,972.5537740032587,732.3230099699499,-90.4042211565898,72.57521111044342,-59.47994837781925
148.95135662438315,973.8449724770553,731.8519410113186,-90.16439763160233,68.42862784227671,-54.42847213655395
148.01289139835,975.1523912698517,731.216025671355,-90.39052991402694,72.43181619282831,-59.21222658995221
147.22738823464806,976.4538037963014,730.7357505541494,-85.82237248760346,82.57435060256985,-1.6543443802567617
146.10952933893554,976.5668036076885,730.5877580308259,117.6761417463443,89.73743548206744,137.84190996211177
145.16148882370578,979.160192709618,730.5941565617458,81.0725909043059,85.086461200816,165.0213212464354
144.03601205090592,979.2767986149095,730.6921005652039,180.0,0.0,0.0
