metrics/recall(M)
0.3213897789625435
0.41048787321415425
0.4720892165274143
0.545718717067007
0.5905013602192135
0.46572819957233713
0.5978174028948237
0.6247912271299937
0.6384512195909483
0.6475678812584277
0.6392407224536057
0.6361284144086502
0.6702944822734292
0.6765459457816103
0.6836393712629627
0.6614446196199449
0.7073067974032444
0.7055962078200142
0.6947854164718683
0.7103714190816544
0.7043911537994638
0.6410943346776564
0.6994441807788379
0.7198559504396342
0.7155028697851342
0.7183363558945824
0.7185509062337974
0.736961024695284
0.7307695152619365
0.7352468815737098
0.7408960573326017
0.7376463708134848
0.7326732162606998
0.0002819548872180451
0.051131005479801206
0.09032751369950298
0.06782369058238817
0.06926207032139235
0.08672103322272776
0.031237549000706893
0.05800995690061974
0.06976444906322965
0.09210509510553552
0.16697649807922876
0.3003710034397481
0.03935099254412181
0.23958774476472922
0.2534459165876684
0.25866970027037994
0.40602152264907615
0.4603322607741854
0.4457682910318315
0.4536252266889605
0.4820352181256503
0.547314343626382
0.5268167685957204
0.4624725031020871
0.5373480238712828
0.5275521460659972
0.5281926823613396
0.5544419279999344
0.5706085251920466
0.4622596742456663
0.544280817502015
0.5078885820811085
0.46988812357958454
0.5280283310847584
0.4223162677974114
0.50124772382479
0.5485106868950027
0.5316434059870508
0.5807466735283071
0.591028343877246
0.5724618671081501
0.5646970985426358
0.5555678068004088
0.5538320562470586
0.558641366585652
0.5572738794210582
0.6104853405796508
0.5978136743541586
0.5842177433955639
0.559527078398547
0.5976123558310712
0.5424138437482022
0.6180588405519261
0.552275557574827
0.58177200113345
0.5499371643114248
0.5779890708065362
0.5848591497463917
0.5869122212078013
0.6439447195057099
0.5927607162933418
0.6063068711685458
0.6147953908863922
0.5750091720698974
0.5981362600862804
0.5833176775755502
0.5882316370804963
