metrics/mAP50(B)
0.6495264060379325
0.7824716063400596
0.8200029450876855
0.9370621156690998
0.9624778445082548
0.860462995261059
0.94956986808868
0.9459154856773035
0.9686909965337855
0.9755699617625947
0.9845211653488432
0.9916740472389319
0.9832532771368454
0.9907044568707731
0.993498588243382
0.9869494725229591
0.989703040911894
0.9947437350016075
0.9935746637539036
0.9963722061885119
0.9957821709315046
0.9571105140550564
0.9962091923761763
0.9961877571516441
0.9937836854810085
0.9944331576415915
0.9938067728383689
0.993671065597373
0.9967994722247447
0.9966042815892502
0.9945166870020778
0.9944154397467103
0.9997021162986737
0.004951337251951829
0.049913794022801175
0.07524603009462388
0.039524386458957075
0.11029282384378725
0.08722580663600878
0.03733547394062893
0.08368525461857616
0.09698118929879057
0.09841779282394322
0.13516161647608196
0.13956845612171925
0.029185767423196955
0.20224691128474592
0.19321075600168275
0.15773678159527052
0.3551785395514508
0.4510028439439979
0.5011081777093831
0.5725561430550118
0.6360986338267822
0.7024465222671485
0.729560956098533
0.7050104186489272
0.7626415644016623
0.7730184537898773
0.8219412332830295
0.874196493514597
0.8047596128537248
0.7668019551050198
0.8520979626552871
0.8063135107458289
0.7352744226211241
0.8500608671998227
0.6978094143763733
0.7898090010581986
0.8227202973681511
0.7720684197698018
0.8984305795326614
0.8641075622033899
0.8778694148163125
0.8866097931383632
0.8673864977309879
0.8770329495672288
0.8765862522022173
0.8400755326172267
0.9001920484819713
0.8763918520872743
0.800831216134218
0.818127381798274
0.8767266634723415
0.8425221146338127
0.9139861699914379
0.9007928600081594
0.9074929576507242
0.8261067084304232
0.8821163179018189
0.903874923366967
0.9197312010693178
0.901631529707067
0.9312935131651434
0.9263925817461869
0.8691359973242547
0.8875414231258232
0.9277605191832795
0.9549463362622906
0.8891653829466767
