train/objectness_loss
0.0510694794356823
0.19154208898544312
0.07556931674480438
0.01325947605073452
0.05839674919843674
0.027795739471912384
0.03202236443758011
0.006630252581089735
0.031744834035634995
0.011275537312030792
0.05190322920680046
0.0019600798841565847
0.004119529388844967
0.025539586320519447
0.014356210827827454
0.0034648424480110407
0.0009056924027390778
0.014483828097581863
0.04463382065296173
0.0019012686097994447
0.008151581510901451
0.03161640465259552
0.001427861861884594
0.02448181062936783
0.021546104922890663
0.008616494946181774
0.00041763315675780177
0.00011115374218206853
0.0010550057049840689
0.014193538576364517
0.018331464380025864
0.0011468890588730574
0.02116810344159603
0.5947030782699585
0.4202667474746704
0.5515666007995605
0.6202588081359863
0.3509976267814636
0.30329275131225586
0.5944309830665588
0.21637322008609772
0.046857722103595734
0.23408934473991394
0.35454148054122925
0.11043272912502289
0.29194512963294983
0.12882545590400696
0.1610366404056549
0.07997071743011475
0.07409349083900452
0.11832453310489655
0.07070717215538025
0.07960252463817596
0.027242548763751984
0.0977492406964302
0.048780087381601334
0.07054495066404343
0.04810468852519989
0.054332245141267776
0.01119319349527359
0.022999167442321777
0.02628992684185505
0.03811051696538925
0.036069512367248535
0.021375596523284912
0.0318145714700222
0.03290810436010361
0.04173220321536064
0.05812555178999901
0.07031732052564621
0.02097829058766365
0.05073722451925278
0.02195029705762863
0.06302224844694138
0.04728803411126137
0.053212255239486694
0.05237298831343651
0.024350378662347794
0.027305126190185547
0.022870983928442
0.017893698066473007
0.026240598410367966
0.04494427889585495
0.03322232887148857
0.04640663415193558
0.023740816861391068
0.009290565736591816
0.052078839391469955
0.02403058111667633
0.03042827732861042
0.0530124269425869
0.004230930004268885
0.02482001855969429
0.024883322417736053
0.07534725964069366
0.03278600797057152
0.027889162302017212
0.04348020255565643
0.027663562446832657
0.046456314623355865
