metrics/mAP50-95(B)
0.260493127890733
0.36718988550880827
0.39508536344688533
0.5602045992906985
0.5633481596557116
0.4995856360430088
0.5777361599990458
0.5538740025162818
0.6233007341931458
0.6520706035628402
0.6470420361332698
0.6564005778746572
0.6813111024733995
0.6928476744220112
0.6781486988566959
0.6764616474067121
0.7111925901252141
0.7295640958945435
0.7080331881595093
0.7306313013460575
0.7407947419852484
0.6746086576756998
0.7357294552542043
0.7347366027078589
0.7357210892070031
0.7500924253784502
0.7776803035555331
0.7607726416528842
0.7610504123309353
0.7869678159772432
0.7688395784575407
0.7832535816812337
0.7628233345484549
0.0011038955855276447
0.014868567641153954
0.023078472774729193
0.011692036080387986
0.027405609409424228
0.024478915151939767
0.0115814246149628
0.018955105841785204
0.025051485977888324
0.02701935188860789
0.04478321648025274
0.037070885967113144
0.007442227143202226
0.058126471876124325
0.05807567611168552
0.04384306103534688
0.09972653462471162
0.12781509269535155
0.1592048103930638
0.20210416549389268
0.24733691906605035
0.3227164994632569
0.35301187831696335
0.3271483903804301
0.380835065638912
0.41641991013203394
0.44840411403026753
0.5028956020697385
0.46806308550663467
0.42778361700936274
0.5063657102002959
0.5017178117961629
0.4693112138642105
0.5321370107791813
0.39749054759123104
0.4961935468415161
0.5350821726427158
0.44192689633818283
0.5699615558274221
0.5757412786212189
0.5451284339175737
0.5791815028551507
0.5531815560328017
0.568275416054893
0.5917931339783495
0.559233606698409
0.5797421697791919
0.563497682954404
0.5599261563625582
0.5739894778480059
0.5846494642212277
0.5712115523060664
0.6207343126150396
0.6052032385072221
0.6112250179568224
0.5690879082756091
0.6180919807348229
0.6458070910156842
0.6268729384313876
0.6310389560777381
0.6413372168732955
0.630444537743253
0.6016358092534909
0.6311114994530652
0.661914386407374
0.6773817636725266
0.6507636309591441
