metrics/precision(B)
0.14175076419445543
0.29670638988743664
0.3293702127799308
0.5962097323854543
0.5504015331882233
0.5126630293898369
0.6145416741245926
0.5648772182214352
0.654898353462193
0.7261907518858401
0.7442670538707207
0.7685290952274503
0.8096415410534182
0.8216260925202239
0.8046234080625263
0.7978771892838227
0.8459690970415944
0.8752089397947573
0.8268915537048562
0.9155167703530467
0.9092288670801474
0.8118926765259966
0.9109941590000797
0.9340534898174082
0.8946908415749852
0.9189404588002276
0.9351504243220252
0.9313971081377606
0.9376622513610839
0.9556972691117852
0.9517297953315168
0.9538050902178735
0.9516661250986987
0.00018411604400535276
0.004997980624237891
0.007024841601870585
0.004170473315396586
0.0019917774915618794
0.008741700347433096
0.005150146444016807
0.0030920257518709613
0.005496588269691411
0.008719961111427659
0.021392058756355123
0.0058409963644896696
0.0012452463101025938
0.01809627433201267
0.012704208787363286
0.012931617097267789
0.02060372401054177
0.022035361074897997
0.05136751762678901
0.06099206490936473
0.12807914014866886
0.24476775526301875
0.3091937042614545
0.24770087785202077
0.3568638831241371
0.40429576588703714
0.47280276570307883
0.5341081779107554
0.5221583945827808
0.4603524583417601
0.5620535489851499
0.5964883132168711
0.5572024942281514
0.6452438719188361
0.43004228637148045
0.6014094349686641
0.6305364262367175
0.4787422141759127
0.6700224316922517
0.6698736091307137
0.6401401835248376
0.6941444163971076
0.627135069624753
0.6865666942665491
0.7151838352495815
0.6626171289056484
0.6672564254337633
0.6506616363211158
0.6611139668334612
0.6740950115148846
0.6837320269746173
0.6605385257777363
0.7167580763981614
0.7091397262534407
0.707918864627723
0.6868269112276862
0.7430493637617227
0.7799783405318743
0.7374265018899966
0.717203827814154
0.7553122027316469
0.754313122312919
0.6968936003675864
0.735830418284845
0.7916903935385815
0.7984711310568019
0.7732784912873621
