metrics/precision(M)
0.11684251416292588
0.1562253860751494
0.1922797658301406
0.33982697200499745
0.42376521034394704
0.2850787856454525
0.4956548995640459
0.5348581386577851
0.5797330626853072
0.6148869584688039
0.5645329734931441
0.5764707801796659
0.6721827262651323
0.6825172511751294
0.7114593925798659
0.655259414336662
0.7271549640858094
0.7692622846848829
0.740790157633131
0.7778244564858219
0.7440802314830828
0.553551600360008
0.771215183288086
0.7546293529429314
0.7380435777923727
0.805001114780679
0.7745877985340062
0.8176579886907335
0.8011733337011882
0.8357830889803064
0.8342735593579335
0.8325473302535444
0.8357184506745932
0.0
0.0019297727927661157
0.0015878294282995003
0.0006171369105253059
0.008157655056147014
0.016089631301428917
3.085775725755241e-05
0.008739690906965632
0.013094568378115403
0.01580652804881559
0.01281297559549237
0.04239414272704468
0.0032472538621833124
0.03904937066649017
0.052593046184916496
0.047653947798112405
0.12501632291722845
0.15336796477243217
0.17916842839804015
0.2251431162282749
0.2286593227636227
0.3755885751779955
0.30994228107491123
0.28500577029832214
0.32620670348703784
0.36921643558759537
0.39241576733233335
0.4471003757149364
0.43585401310018523
0.3613704860213589
0.4802558980333292
0.45552643251937164
0.41489917686397865
0.45696376525832094
0.3314145103709324
0.4523353462611327
0.4804478696253531
0.47532902807892924
0.5380513776793903
0.5543178736220635
0.5400119619096275
0.5477589732586438
0.5237846271179987
0.5560937828661622
0.5837910650973124
0.5743340891787476
0.6254290531286031
0.5911269498319996
0.6008089229266028
0.5916380216084637
0.5629393604523446
0.5705589935864493
0.6058871799305919
0.5389852859845781
0.5774735369839236
0.5753096625465334
0.5797240706196327
0.5987053665660852
0.6074845915698953
0.6454250908566872
0.6216684942321652
0.6278122826196989
0.5971767319521579
0.6276553205344491
0.6052568921714805
0.5785191078275306
0.6011085190201221
