hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
11,2,0.977911686127868,2.29307679352044e-08,-1.35331970129636,-3.00812811796494,-1.57332351591322e-08,-4.69253284290086e-08,-2.91499229497822,-2.58332966645592,1.08896715965329,1.10783702101829,-2.46985446020187,-2.49710419484136,-0.16886173909182,-1.74387864234696,-2.29496765606422,-1.50119891990913,0.133568887478326,0.12435391853246,3.75607834029278,-13.8995993893467,-7.69836005516034,15.9421038195577
