x,y,z,roll,pitch,yaw
102.86404150100151,-499.78337163529636,359.3633038465969,-1.5169033773732576,-1.0630356443774915,57.21184382118495
94.35512133470479,-494.4807025969168,358.5397950425824,-1.5169033773732576,-1.0630356443774915,57.21184382118495
93.97548438749271,-493.62529384075197,360.0923301739536,-1.5169033773732576,-1.0630356443774915,57.21184382118495
93.10426934727059,-492.7644527194485,361.8130082068786,-1.5169033773732576,-1.0630356443774915,57.21184382118495
91.86625886204536,-491.94774197651327,360.6603130178442,-1.5169033773732576,-1.0630356443774915,57.21184382118495
90.72513768196166,-491.10751102640256,360.9351155074532,-1.5169033773732576,-1.0630356443774915,57.21184382118495
89.49701601076185,-490.21527249141457,359.7506971125127,-1.5169033773732576,-1.0630356443774915,57.21184382118495
88.35384387405747,-489.2921417632583,359.96748707390265,-1.5169033773732576,-1.0630356443774915,57.21184382118495
87.1372151136552,-488.57819397382684,358.7697539800054,-1.5169033773732576,-1.0630356443774915,57.21184382118495
86.06306133948561,-488.0347970669867,360.41086933831645,-1.5169033773732576,-1.0630356443774915,57.21184382118495
84.52740603840454,-488.00052457026857,359.28364766573276,-1.5169033773732576,-1.0630356443774915,57.21184382118495
