x,y,z,roll,pitch,yaw
-845.9317337237757,342.7546633207192,898.7066884511755,-89.37226199298779,57.57746027684445,48.044057435475125
-851.3197659899798,336.06914487547294,893.4568054438465,-89.37226199298779,57.57746027684445,48.044057435475125
-852.698940907196,336.8848549116553,892.6135248345797,-89.37226199298779,57.57746027684445,48.044057435475125
-854.5404436490081,337.465749230983,891.7691717840166,-89.37226199298779,57.57746027684445,48.044057435475125
-854.5883726236082,335.76879761990705,890.9538084323337,-89.37226199298779,57.57746027684445,48.044057435475125
-855.5868054746128,335.1422553772817,890.1230246671021,-89.37226199298779,57.57746027684445,48.044057435475125
-855.6059196332537,333.43011396365233,889.2318751799521,-89.37226199298779,57.57746027684445,48.044057435475125
-856.5651777355928,332.7613780010381,888.3178532146572,-89.37226199298779,57.57746027684445,48.044057435475125
-856.5651627148602,331.0482461577328,887.6048275073048,-89.37226199298779,57.57746027684445,48.044057435475125
-858.4883867391015,331.4279220665655,887.078791478832,-89.37226199298779,57.57746027684445,48.044057435475125
-858.7546367831562,329.53570604892747,887.0480050930845,-89.37226199298779,57.57746027684445,48.044057435475125
