Time (s),UV Hook,UV Tip,UV Lowpoint
1738934221.0030053,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0035095,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0045698,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0054998,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0065088,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0075545,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.008568,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.00957,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0105367,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0115814,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0125282,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.01353,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0145411,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0155494,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0165162,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.01751,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0185354,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.019523,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0205898,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0215237,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0225062,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.023521,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0245254,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0255208,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0265877,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0275192,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0285556,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.029572,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0305734,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0315533,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0326009,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0335076,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.034563,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0356696,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0366557,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0376623,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0386477,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.039586,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0405412,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0415332,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0425317,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0435572,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0445282,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0455124,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0465295,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0475183,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0485048,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0495245,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0505648,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0515265,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.052502,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0535316,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0545216,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
1738934221.0555143,"[625.0881958007812, 211.79299926757812]","[793.572509765625, 306.50250244140625]","[696.5723266601562, 367.2754821777344]"
