hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
13,4,-1.36123503580166e-08,-9.0647358351335e-09,-0.653193347910928,-0.899335092635797,1.60116542247124e-09,1.01896272216649e-08,-0.727401236037849,-0.124176185627027,3.2554134130487,3.26743223119278,-5.70572638025624e-07,-5.70574269607228e-07,-0.589633752092429,-0.788088436661488,-0.617178765649813,-0.0870455942921813,3.02072948697675,3.03743115091924,3.34386964141276,1.6487122049679,1.46573622419188,0.000104513172836107
