Time (s),UV Hook,UV Tip,UV Lowpoint
1738934534.1570504,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1579485,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1589904,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1599844,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1610034,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1619978,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1629722,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1639936,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1649668,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1660206,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.166917,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1679041,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1689346,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.169951,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.170908,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.171916,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1729534,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
1738934534.1739337,"[556.5263671875, 210.6350555419922]","[711.5130615234375, 302.0261535644531]","[611.0800170898438, 360.7714538574219]"
