Time (s),UV Hook,UV Tip,UV Lowpoint
1738934523.0664737,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0669303,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0678954,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.068929,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0699575,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0709097,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.07189,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0729575,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.073961,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0749087,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0759182,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.076894,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0779195,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0789092,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0799258,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0808966,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0819747,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0829527,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0839133,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.084945,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.085959,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0869162,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0878983,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0889466,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0899286,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0908923,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.091985,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0929627,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0939498,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0949228,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.095899,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0969598,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.0979164,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.098925,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.099904,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1009088,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1019428,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1029375,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1039076,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.104943,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.105959,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.106897,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1079133,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1089115,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1099272,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1109297,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1119318,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.1129138,"[208.8716583251953, 208.1772918701172]","[373.6746520996094, 299.42584228515625]","[273.09991455078125, 361.78375244140625]"
1738934523.123302,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1240249,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.125023,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1260254,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1270168,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1280081,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1290908,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1300883,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1310537,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.132028,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1330333,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1339517,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1349065,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1359353,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.136915,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.137906,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1388922,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.139933,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1409054,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1419322,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1429174,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.143912,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.144915,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1459723,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1470187,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1479344,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1489177,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1499922,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1509383,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1519299,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1529443,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.153931,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.154948,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.155956,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1569622,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1579497,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1589525,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1599567,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.160944,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1619184,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
1738934523.1629145,"[173.75204467773438, 212.2606201171875]","[338.96533203125, 298.8663330078125]","[236.64874267578125, 361.3645324707031]"
