Time (s),UV Hook,UV Tip,UV Lowpoint
1739179558.8783436,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8787403,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8796656,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.880634,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8816407,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8826272,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8836458,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8846395,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8856359,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.886623,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.887637,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.888634,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8896472,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.890636,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.891612,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8926253,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.893622,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8946738,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.89563,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8966117,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.8976324,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
1739179558.898674,"[219.06715393066406, 221.71710205078125]","[371.0406188964844, 302.71392822265625]","[312.43707275390625, 366.3778381347656]"
