x,y,z,roll,pitch,yaw
565.1672541750401,-506.288502688299,356.41215634147926,-3.82617890788063,-3.0031898776669204,52.57353323368201
557.2492353143979,-500.2440619686147,355.91511848689623,-3.82617890788063,-3.0031898776669204,52.57353323368201
556.25982060814,-499.2402650768786,353.4321223132661,-3.82617890788063,-3.0031898776669204,52.57353323368201
555.4024111805091,-498.2630297438718,355.0694553226295,-3.82617890788063,-3.0031898776669204,52.57353323368201
554.1991716368588,-497.27934742887294,354.02247043977064,-3.82617890788063,-3.0031898776669204,52.57353323368201
553.2428434580942,-496.29516494054235,354.25746693699017,-3.82617890788063,-3.0031898776669204,52.57353323368201
552.2836894753484,-495.3093683994032,354.4727065426776,-3.82617890788063,-3.0031898776669204,52.57353323368201
551.3225479814564,-494.48799300689075,354.68025308825776,-3.82617890788063,-3.0031898776669204,52.57353323368201
550.4278943045036,-493.5648429721465,356.2120361707178,-3.82617890788063,-3.0031898776669204,52.57353323368201
549.2329702913803,-492.926110490885,355.0834706492132,-3.82617890788063,-3.0031898776669204,52.57353323368201
547.7850260272783,-492.9359602348351,355.4008765690839,-3.82617890788063,-3.0031898776669204,52.57353323368201
