Time (s),UV Hook,UV Tip,UV Lowpoint
1739180077.8401659,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8408031,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8417654,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.842744,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8437707,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8447366,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8457658,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8467948,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8477416,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8487504,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.849768,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8507607,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.851753,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.852752,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8537629,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.854819,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8557673,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8567948,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8577588,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8587923,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8598356,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8607712,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8617806,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8627539,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8638122,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.864849,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.865766,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8667946,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8678443,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8687873,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.869754,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.870803,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.871794,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8727992,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.873783,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.874753,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.875767,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8767624,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8777697,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.878746,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.879745,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8807542,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.88177,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8827803,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.883821,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8847806,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8858025,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.886801,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8877847,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8887722,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8897781,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.8907545,"[445.82977294921875, 214.7246551513672]","[608.5496826171875, 318.3311767578125]","[508.34600830078125, 373.5679016113281]"
1739180077.9025962,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9029927,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9037645,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9047573,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9057553,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.906748,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.907742,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9087477,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.909763,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9108303,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9118872,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9128397,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9138708,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9148824,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.91585,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9168499,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.917869,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.918801,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.919758,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9207728,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9217567,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9227984,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9237397,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9247737,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9257758,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9267612,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.927747,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9288218,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.92976,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.930763,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9317484,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.932771,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
1739180077.9337704,"[340.8717956542969, 215.6055908203125]","[501.747802734375, 324.3968200683594]","[399.9161071777344, 376.8943786621094]"
