x,y,z,roll,pitch,yaw
-237.33407773829646,919.1814095101299,903.3869329581989,-90.27513223276942,45.430016682231766,-4.54543951243448
-244.16818307926616,919.3851227563382,896.4204355453811,-90.66253186466052,57.893035192988634,-45.98117225992365
-245.48233950270395,920.7158508998933,895.2537962784811,-89.55699546455698,45.3424757911357,39.40115523963756
-246.1902434649009,920.1438986350133,894.359398059714,-90.52005454322196,63.67571277997625,-12.093112932655538
-247.79264215112175,920.473406931528,893.5519314527523,-89.48283018333542,54.512444950073984,40.167352668144
-248.58379223803217,919.8170625569161,892.8232977767965,-89.66082089569795,58.26452301743355,7.0231529653410645
-249.74024391413434,919.6800286753721,892.1048927458163,-89.61585140193559,60.223221242346675,10.160430286702006
-250.98692729095194,919.4634963069591,891.3832744741426,-89.65662230675439,58.10867857030421,7.660904825178693
-252.14811992589347,919.3128474111311,890.6565793783338,-86.96127773477471,85.15987986251125,43.43511721919491
-253.10651020509852,918.4931908393048,890.5534641953238,-89.30054193056766,74.22705362534597,13.593665735517014
-254.44414376214047,918.1848885215342,890.1691862575688,180.0,0.0,0.0
