Time (s),UV Hook,UV Tip,UV Lowpoint
1739179230.1101396,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1107197,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1116543,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.112759,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.113659,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1146412,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1156611,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1165824,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1176183,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1186273,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1196885,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1206298,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1216192,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1225836,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.123634,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.124616,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.125618,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
1739179230.1265984,"[233.54344177246094, 233.2462615966797]","[386.47882080078125, 309.1749572753906]","[327.3114013671875, 373.1531982421875]"
