hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
7,4,-6.21190565652796e-09,-6.29346942922077e-09,-3.50855218856537,-0.949703491422745,2.32903233676382,3.99412358886821,-2.69676547759445e-09,2.49803123878834e-09,3.43693273625928,3.48493711731946,-5.52888309357513e-07,-5.52888320569905e-07,-3.36245471576747,-0.816186352664936,2.19340789315201,3.90037427209362,3.17808571811344,3.21509255822652,5.35152747509943,0.66577702603207,0.175908962875128,0.0820947436318704
