x,y,z,roll,pitch,yaw
350.63639683236386,-497.79113889740717,352.9201353671315,14.660058503211769,17.949746423688932,40.59855058700396
345.01887200017075,-489.96459322051606,355.23957317572774,14.660058503211769,17.949746423688932,40.59855058700396
344.3677984403686,-488.72245342217053,355.2370334076352,14.660058503211769,17.949746423688932,40.59855058700396
343.55481629307553,-487.48067660071825,355.25171314174395,14.660058503211769,17.949746423688932,40.59855058700396
342.74167991634715,-486.1552016937872,355.2639599214317,14.660058503211769,17.949746423688932,40.59855058700396
341.9286969153958,-484.82908884750356,355.27624244052777,14.660058503211769,17.949746423688932,40.59855058700396
341.1161064071299,-483.58547380636645,355.2906552705738,14.660058503211769,17.949746423688932,40.59855058700396
340.3036160230995,-482.3412642155061,355.31281773216676,14.660058503211769,17.949746423688932,40.59855058700396
339.4913091073679,-481.01320913317846,355.3290474724407,14.660058503211769,17.949746423688932,40.59855058700396
338.5164962054798,-479.682791485559,356.827971193116,14.660058503211769,17.949746423688932,40.59855058700396
337.20547950590253,-479.2642193213597,358.4328604339627,14.660058503211769,17.949746423688932,40.59855058700396
