x,y,z,roll,pitch,yaw
176.67774337216514,1055.9389974981552,701.9817086491861
182.72910005697085,1058.6194465287665,709.9427969881737
188.24131394856357,1061.4620188711958,717.8291361188546
193.30357954441894,1064.4348633343836,725.7127293252341
198.00509134201255,1067.5061287272702,733.665579891317
202.43504383881992,1070.6439638587958,741.7596911011084
206.68263153231672,1073.8165175379008,750.0670662386132
210.83704891997849,1076.9919385735259,758.6597085878363
214.9874904992808,1080.138375774611,767.6096214327831
219.2231507676993,1083.2239779500967,776.9888080574582
223.6332242227095,1086.2168939089233,786.8692717458667
