Time (s),UV Hook,UV Tip,UV Lowpoint
1739181062.899129,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.8997784,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9007778,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9018426,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9031112,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9038088,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9047644,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9057603,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.906784,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9078312,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9088326,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9097588,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9107704,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9119084,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9127781,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9137237,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9147751,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9158409,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9168043,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.917731,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.918859,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9197867,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9209046,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9218192,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9228263,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9237936,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.924758,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9259405,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9267733,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.92776,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9287632,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9298089,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9307685,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
1739181062.9317434,"[445.0625915527344, 212.75253295898438]","[610.1513671875, 306.6602478027344]","[510.45751953125, 369.0420227050781]"
