Time (s),UV Hook,UV Tip,UV Lowpoint
1739181080.1638005,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1647573,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.165713,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1667495,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1677299,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1687806,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.169743,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.170754,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.171746,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.172763,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1737201,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1747787,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.175822,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.176804,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.177772,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1787443,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.179738,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.180798,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1817222,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1827614,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1837113,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1847596,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.185741,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1867456,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1877186,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1887734,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1897354,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1907341,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1917636,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1927128,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1937404,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.194742,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.195787,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1967173,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1977382,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.198797,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.1997542,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.2007737,"[214.6745147705078, 206.0231170654297]","[382.53521728515625, 301.1322937011719]","[281.68914794921875, 365.7457580566406]"
1739181080.2138116,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2147682,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2157116,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2167988,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2177644,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2187557,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2197516,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.220744,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2217398,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2228,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2237508,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2247562,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2257495,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2267594,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2277536,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2287376,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.229738,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.230781,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
1739181080.2317731,"[214.7032928466797, 206.04367065429688]","[382.58697509765625, 301.11456298828125]","[281.794921875, 365.7370910644531]"
