Time (s),UV Hook,UV Tip,UV Lowpoint
1738934351.3137188,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3141663,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3149397,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.315879,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3168795,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3178995,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3189237,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.319916,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.320978,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3219447,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3229337,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.323925,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3249357,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.325964,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3269372,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3279512,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3289077,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3299153,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3309102,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.33197,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.332957,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.333943,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.33489,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3359723,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3369613,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3379438,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3389094,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3399436,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3408957,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3419185,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3429613,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
1738934351.3439364,"[246.72177124023438, 206.664306640625]","[424.2447814941406, 275.606689453125]","[330.73419189453125, 351.98321533203125]"
