Time (s),UV Hook,UV Tip,UV Lowpoint
1738934297.6948376,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.6957722,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.696778,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.6978023,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.6987782,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.6997678,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7008235,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7018468,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7027788,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7037678,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7048082,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7058628,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7068365,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.707788,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7087588,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7098272,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7108073,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7118123,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7128177,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.713851,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7148128,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7157872,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7167797,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7177744,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7187607,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7198,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7207732,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.721794,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7227764,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7238204,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7247736,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.725794,"[496.3201904296875, 218.32400512695312]","[660.9041748046875, 314.3497314453125]","[563.4955444335938, 374.4294738769531]"
1738934297.7379198,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7387912,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7397666,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7407775,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.741792,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.742776,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
