x,y,z,roll,pitch,yaw
68.98226332271031,-505.7506443901535,335.8964057682608,43.16899000968866,27.765765747804487,64.13152491845327
63.924413822805946,-499.6474277381225,342.0111105744421,43.16899000968866,27.765765747804487,64.13152491845327
63.45300119030696,-498.54212293836497,342.06577129629204,43.16899000968866,27.765765747804487,64.13152491845327
62.863432050333245,-497.517366917921,343.32286870250266,43.16899000968866,27.765765747804487,64.13152491845327
62.42418333329476,-496.48137142368455,344.5455066602706,43.16899000968866,27.765765747804487,64.13152491845327
61.637073762707246,-495.52941302137685,344.65613025546304,43.16899000968866,27.765765747804487,64.13152491845327
61.032328225424635,-494.4015513029334,345.8988605511247,43.16899000968866,27.765765747804487,64.13152491845327
60.39748787083727,-493.4421818267492,345.96244191149947,43.16899000968866,27.765765747804487,64.13152491845327
59.629347158246105,-492.54455679514376,347.2479363557709,43.16899000968866,27.765765747804487,64.13152491845327
58.54031514363578,-492.2127189976802,348.61755121157535,43.16899000968866,27.765765747804487,64.13152491845327
57.443676794910175,-492.04082472173866,349.9980701342222,43.16899000968866,27.765765747804487,64.13152491845327
