hook_num,trajectory_process,x_max_local,x_min_local,y_max_local,y_min_local,z_max_local,z_min_local,roll_max,pitch_max,yaw_max,x_mean_local,y_mean_local,z_mean_local,x_mean_work,y_mean_work,z_mean_work,x_mean_all_work,y_mean_all_work,z_mean_all_work
1,1,1.49851564232193,-1.36766532884523,1.59871245116244,-0.78612686106472,-2.50048416656493,-4.08082981722521,43.2062722154992,37.9977661761491,46.2549173362403,0.328220308484756,-0.365998422578164,-3.27923206223989,0.358241476499682,-0.110249534681153,-3.29745044545899,,,
1,2,0.978052877409317,-0.0131641447219391,-1.80123346245616e-07,-0.795348123462648,-9.54331905826714e-07,-4.08082981722521,2.73248268190808,2.41130236541931,33.4963464124188,0.541958341963904,-0.59950985600597,-3.21657306474526,0.663425997564077,-0.119553908151581,-3.24717464105368,,,
1,3,0.978052877409317,-0.0131641447219391,-1.80123346245616e-07,-0.795348123462648,-9.54331905826714e-07,-4.08082981722521,0.971776616609238,1.53996948974828,16.7317240646452,0.541958341963904,-0.59950985600597,-3.21657306474526,0.663425997564077,-0.119553908151581,-3.24717464105368,,,
1,4,0.632739341733899,-0.128529921351909,-1.80123346245616e-07,-0.409423046008626,-9.54331905826714e-07,-3.59094620565175,8.70265916757401e-07,-7.08065680796177e-07,1.50246060393044e-06,0.244019826786908,-0.323761784542888,-3.51639276827851,0.224677166520161,-0.124721826519236,-3.53049540281472,,,
2,1,1.49851537166555,-2.9684817816025,4.60888670587271,-1.19698299776172,-2.50048528490251,-5.64391096840385,92.9927551883793,42.1449503805187,76.8460306866919,0.0331683776236419,0.471033197891032,-3.51211075202061,-0.0796694500406928,0.424488503519548,-3.51995737371254,,,
2,2,1.23291579168048,-0.945209179183776,2.22630110823661,-1.19698299776172,-2.08290519161999e-06,-5.64391096840385,6.61469701728311,8.1049842485556,20.6917042217482,0.504493467402727,-0.35205233218704,-3.48233142622932,0.585706916621045,-0.247881346519578,-3.47893337129605,,,
2,3,1.23291579168048,-0.945209179183776,2.22630110823661,-1.19698299776172,-2.08290519161999e-06,-5.64391096840385,2.96538358068613,4.5009533433969,10.2843358886377,0.504493467402727,-0.35205233218704,-3.48233142622932,0.585706916621045,-0.247881346519578,-3.47893337129605,,,
2,4,0.439014735735414,-0.417442412272558,0.261592055205021,-0.0657895874239135,-2.08290519161999e-06,-5.00177187840851,0.621864663297123,-2.73238564741166e-07,0.0539539719059512,0.0027351063063333,0.140900121137479,-4.56115292019587,-0.0277068485413943,0.100730041274879,-4.56205854157326,,,
3,1,1.49851573993905,-3.55596015745048,4.31795629102261,-0.494846356960558,-1.72927470808829,-4.21754438884734,82.0559711781866,42.8350688292593,69.5841910224467,-0.91755393303927,0.657067409720946,-2.97440357819391,-1.03493362279684,0.374543906485417,-2.98733963329141,,,
3,2,0.152406655867262,-1.60872515571,1.71934645137957,-0.494846356960558,-8.03122627026462e-07,-4.21754438884734,18.6690062368817,20.9773348714039,27.5094779017476,-0.462247847818638,-0.0825995580976132,-3.08838484274384,-0.407772249166307,-0.22581972821604,-3.08918311711577,,,
3,3,0.152406655867262,-1.60872515571,1.71934645137957,-0.494846356960558,-8.03122627026462e-07,-4.21754438884734,7.08427630179447,12.2837756832902,12.9305676179758,-0.462247847818638,-0.0825995580976132,-3.08838484274384,-0.407772249166307,-0.22581972821604,-3.08918311711577,,,
3,4,-7.44188531859543e-11,-1.16595362667334,0.397554050542764,-3.81214840309275e-09,-8.03122627026462e-07,-4.31995950653672,0.585490951205733,0.184974456166629,0.224460063459599,-0.882713505933507,0.233197770584954,-3.88275928712036,-0.893667792920725,-0.024725449129455,-3.88710105800577,,,
4,1,1.66370838574449,-0.803212453444731,4.64171396741004,-0.545456768934574,0.181279344184542,-3.05035403101281,37.2630769902104,41.423400766392,51.2830164182039,1.17114729298465,1.09688700872333,-1.90819359042436,0.742917148122072,1.39567160425897,-1.93040834592033,,,
4,2,1.66370838574449,3.33302228222121e-08,1.9595603289626,-0.545456768934574,-1.92606476263718e-06,-3.05035403101281,7.7726041663789,7.53530261576483,24.793984096477,1.46280585970737,0.404878008756641,-2.19946930643026,1.27240389769867,0.851076144703433,-2.18961758716421,,,
