Time (s),UV Hook,UV Tip,UV Lowpoint
1739180928.1251786,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1258543,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.126854,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1278274,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.12884,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1298215,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1308665,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1318467,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.132821,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1338513,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1348586,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1358123,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1368542,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1378784,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.138857,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1398447,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1408548,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1418216,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1428378,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1438441,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.14483,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1458502,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1468282,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1478295,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1488132,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.149845,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1508448,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1518502,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
1739180928.1528323,"[440.23443603515625, 215.02749633789062]","[609.6755981445312, 295.46051025390625]","[513.9397583007812, 364.3263854980469]"
