metrics/recall(M)
0.10562965325874077
0.13162563470641658
0.13678259980267304
0.12025830794922383
0.15047762229368422
0.11893654851517117
0.16217376525300747
0.10229778184421194
0.1451757059421596
0.16821867663190043
0.1544980399990683
0.16688677008246544
0.15111204176798626
0.13947251872469008
0.15448787323010502
0.15040378014401878
0.1512848567880126
0.15376651189625448
0.15138165899156159
0.15817259694844898
0.16017167176267502
0.13900027444830165
0.1740341555812836
0.1722636343112121
0.16823736263007089
0.15330531720490065
0.17395489804403505
0.15424516893673618
0.1810680484859061
0.17711619289596217
0.17307816740495086
0.18407590902734022
0.1884316560176615
0.16947165627998267
0.17908968427352717
0.1583259769694849
0.15942722493382394
0.16566347993136502
0.17029184237025038
0.157055761358741
0.15916772770938584
0.18253522909519684
0.16191455024259901
0.1828973921833144
0.16537087360078637
0.1788671928621876
0.1528171109166671
0.18047617269112384
0.18091755474989774
0.18815946673848688
0.1705797857320799
0.1779224835057008
0.17365409070136056
0.16782512329995897
0.17202041247354383
0.17569070630485648
0.18192686155335314
0.1792283964567845
0.16649370142492131
0.16553356947617898
0.16367499720098824
0.1780559549618948
0.18792326966033385
0.16917515939487132
0.17540920937455898
0.1753295044192666
0.15940495395157997
0.17641244692433672
0.17810703490372531
0.17870190539154854
0.16754704973863563
0.16242985426166723
0.1670352768699191
0.17691449839132534
0.1718461204156974
0.17795408549549727
0.17422370291959607
0.17036414521727247
0.16801741251220387
0.1812130511253194
0.16721078790552216
0.1652286423441605
0.16795188610597372
0.16848507465587628
0.17394131320401945
0.16954801556915441
0.17327882852999585
0.18172192341031618
0.18425647598937847
0.16269344871655647
0.16223760082463648
0.16613177429370943
0.1732886816961668
0.17164726565412963
0.17105684114812805
0.17498218286101003
0.17128101143101948
0.1754393581387001
0.18436362423672953
0.17253267656785137
0.17471267444421645
0.17577455674156545
0.17301429395033247
0.18071547235762914
0.17577424188550128
0.17038812241518095
0.17128489947900855
0.17778605170750744
0.1834977678955243
0.17745981519454096
0.18860306412612332
0.16813805131934864
0.19508876704488995
0.175326795586137
0.16712556023700437
0.1697374126287809
0.16991681108573714
0.16388116525942698
0.17316501583878105
0.17686807258837423
0.18106554359428362
0.1618845732336657
0.18173150592673842
0.17375143967322948
0.16805204178010885
0.17599199689775574
0.16640652594411004
0.17675610180798315
0.17632974499732734
0.173294287751969
0.17906362943575682
0.17839803772996268
0.18819383840206366
0.17382533548571605
0.17984949353758584
0.1787881333988553
0.1673234855835754
0.16863362479514188
0.18029845304875258
0.16972910930413013
0.1788208537628605
0.18013086628003822
0.16884690602572686
0.16103288513051353
0.17015817688479012
0.17047107585106008
0.17351193942626425
0.17920008459037978
0.17186151856915222
0.17505487274116038
0.1712522258278625
0.17568673491429063
0.17841608245172383
0.1765237389440973
0.17048966546123337
0.1788046834230569
0.18152561882905754
0.17480280690597988
0.16754226890536744
0.18300550875405588
0.17975972725906475
0.17465469831716718
0.17901297987886658
0.17322780942881608
0.16869008434934143
0.18000554240098657
0.1716185400371199
0.17387738061775737
0.17694308426852592
0.17850921798066272
0.1722982667122967
0.16663663542524318
0.1757254767937101
0.17630346177924924
0.18226515602247634
0.1836537376318989
0.16716896320526523
0.1696751721303918
0.1681693260342964
0.17310066505849558
0.17346516128302786
0.17500788900437675
0.16619144757868587
0.1748932102453596
0.17982461176224965
0.1797757035696021
0.16870159382817124
0.16667976688925185
0.17891641254985216
0.1795379402434613
0.17840548404454845
0.18268609602137648
0.16726795544437256
0.18645937940230245
0.17412500383216345
0.17343844431896233
0.17253162740842787
0.17100035909200245
0.1764946184894938
0.16914117140337565
