metrics/mAP50-95(M)
0.050405940837136634
0.053280892153091446
0.06947041807366129
0.0594179676835054
0.07555471789723052
0.04755645546237522
0.09300361272443754
0.04372072744986854
0.06976727336635416
0.08782871527681661
0.07679286492635772
0.08299324657800311
0.0749748334581524
0.06167120789471981
0.07336458932554868
0.07257519663717146
0.07708802941962907
0.08326262334534079
0.07599874971115428
0.0853239686474397
0.0819258586969628
0.06907342341041811
0.09573255662208148
0.09329593434849107
0.08801607828375714
0.08916194959554795
0.10562465325004279
0.08188836871973956
0.09894438763636325
0.11291364237350902
0.09245885412778099
0.10608103593560218
0.10369283163697447
0.0932472896968061
0.0952596343511124
0.08286747280072386
0.08676758698272982
0.09217423120223582
0.09319395153682246
0.07370401499164729
0.10253848414765489
0.10245170404359394
0.08685150398288531
0.09760168650546863
0.09032562434183825
0.09796658112877032
0.08139711689803386
0.09600220717289754
0.10001276835015291
0.11232855060113074
0.10270100058933114
0.1096425186170626
0.09173557594182477
0.09350502294858293
0.09723054541069874
0.09020279525417056
0.11679688537637166
0.10730894169439552
0.08498420284595413
0.0920301716258468
0.08748419985657543
0.09437054470832995
0.10037499055536102
0.0885213215635602
0.09142735724824987
0.09342411887614448
0.07822432120593244
0.09197261057726516
0.09435979448231786
0.10018301850664499
0.08939578689753984
0.08796888066524895
0.08615179397565599
0.09606942754672798
0.09044027884544435
0.09749747104355364
0.08963160852496631
0.09593361843765842
0.086679307327665
0.09983700942022905
0.08714733827049435
0.0832910542718221
0.09810142118133122
0.08989925448472937
0.09734362808867777
0.08425652577325718
0.08840900248963798
0.10280522242922176
0.09619728807700102
0.08623768310991056
0.08109888478794626
0.08988557761543972
0.0901298054292246
0.09450077749498746
0.0939424264298537
0.09702724250630079
0.08695818307530798
0.09036427938081414
0.10302931838311692
0.08926146502220675
0.09338517765762368
0.09269709175031772
0.08909834702933016
0.09710886405479847
0.09458400658366155
0.08629782768495287
0.09056778336203725
0.09020911491335612
0.09707463299076456
0.09476158465988622
0.10279851375905891
0.08520402478383371
0.11112978356605765
0.09402223059628277
0.08150293317270692
0.09034255625276821
0.08926461639265101
0.07989959596674484
0.09437102204392263
0.09098272693414122
0.09585240562596918
0.08305764264154102
0.10343188046035648
0.09548449097057536
0.08844710193209851
0.1005211686823737
0.09361503327114702
0.0904058282563063
0.09633767165722947
0.09450096844313534
0.09633787838491531
0.10443065420456263
0.1061653623673148
0.09766336661321678
0.09611882159399075
0.0989256079660719
0.09642318378753842
0.086784032263336
0.09116907834498028
0.08777952183202757
0.08989041691171432
0.09374625455852169
0.0865382907808964
0.08897555651928434
0.09757857376749038
0.10601366350567754
0.0938285087398368
0.09418961465178284
0.09447653074159224
0.08905552090442308
0.09108826368076756
0.09558297214134531
0.10039253601814721
0.09665806148385811
0.08895743684625804
0.09996400909370254
0.1005806124944384
0.09906662644767682
0.09210411368929919
0.09903221056698669
0.09083953904616746
0.08759783427899001
0.10331660353061072
0.09604932859331144
0.08957292409092106
0.09363730538050603
0.08940508214378179
0.09570059166388625
0.09983096532778496
0.10773899565619408
0.10712325389870689
0.09402008269022834
0.10094960079085527
0.09295306958062537
0.10376765483228291
0.10858271089667067
0.08357209057791105
0.09124923546319455
0.09022993283540343
0.09776966876924613
0.10230401435003084
0.09775250831439151
0.09531431317138085
0.1023224372212994
0.09716011744787216
0.10419846543624493
0.0898973473882162
0.09188212798364519
0.10255559946017655
0.10919819203953593
0.0980650797704583
0.1016554773316472
0.08609128479635345
0.10169927299632099
0.09519622375035557
0.08564921486102064
0.09725295319720113
0.09420556978884465
0.09811657690486755
0.09860770875950374
