metrics/recall(B)
0.5767457708034431
0.6099293679466232
0.677474681618938
0.690302366002671
0.6673898946349762
0.7232594035002132
0.7318412113043606
0.7409981092639845
0.7729698764015572
0.7835034014663399
0.7820518623161399
0.7916545886011936
0.8040556198894168
0.8223831775309088
0.8227757147442295
0.8304720450973143
0.8447912874807291
0.8254340448927712
0.8371496489988927
0.8513954675975659
0.8605903178753558
0.8229710305509801
0.8721471279400635
0.8815571194747364
0.8808793786657432
0.8618344409362404
0.8740979971344374
0.8658178065144352
0.8986103557869651
0.8970551700309107
0.8939120718884379
0.891144093557043
0.8947454639318598
0.8987057914684827
0.9016875788288043
0.8888766357641279
0.9032193425863714
0.9122595708507403
0.9063680762935015
0.9093911540045447
0.9028800787114868
0.9116317237617892
0.906661887075277
0.9231365229885306
0.9179575641109725
0.9177937915611428
0.9087720487144846
0.8986448876414688
0.9183689046173136
0.9240705358978047
0.9186890995625167
0.9321948340285505
0.9358376050989771
0.9386084745006192
0.9300207448731349
0.9279639658348803
0.9328538307901006
0.9278297682785606
0.9300578173944751
0.940766293339319
0.9358308373171541
0.9220831566163085
0.934437066991449
0.943453593321977
0.9367126105524186
0.945904132140224
0.9393191896890309
0.9404152321318519
0.9424558142837268
0.9380418358976712
0.9380072502094456
0.9294923754952251
0.9449367967267968
0.9442461185066225
0.9366158344966771
0.9454645078521604
0.9517853361963894
0.9458514400920504
0.9406121689317823
0.9233676843634984
0.9366758937324109
0.9473575966007914
0.9519148196276825
0.9349947227115794
0.9465983305731047
0.9489920177909366
0.9564287185854713
0.9451376384369192
0.9469538396992683
0.9403652722732371
0.9508642645720456
0.946711001533681
0.95510421904346
0.9474800190416198
0.9576403203816714
0.9566966435502728
0.9538061081082947
0.9553584000027234
0.9532220193471357
0.9566858386950466
0.9514059873334506
0.9395052292903884
0.9538794992510014
0.9542390679524946
0.9516956217007818
0.951927322723207
0.9548680895280521
0.9610341039943364
0.9556268367581676
0.9564242103388263
0.9483901669208142
0.9602515117295237
0.9508558787593216
0.9559524585413006
0.9532160384491221
0.9435173411645777
0.9580408262960638
0.9513543458688727
0.95728996356994
0.9650403149520421
0.9620402444065099
0.9652306233111906
0.9665172678914706
0.9602138854899017
0.9559150854625887
0.9570468972519126
0.9610982838739176
0.9515483381066356
0.965588633740062
0.962806220166747
0.9592766035349894
0.9624623238573724
0.9583292425401421
0.9547959384408553
0.9591190555306109
0.9554253982058188
0.9579011252243648
0.958096010247407
0.962532604379394
0.9631688283372654
0.9634725996108541
0.9625597395374828
0.95899105039041
0.9497045856569166
0.9673857341712644
0.9610289325390251
0.9649298090185543
0.9566007730403966
0.9510573440861141
0.952410113794758
0.967743645705595
0.9657671495518475
0.9554251067061841
0.9531448979547565
0.9732927502152995
0.9676185535678984
0.9634861577333929
0.9648919954717602
0.971196724399978
0.9665690508048647
0.9727481919263763
0.9721730433228591
0.9651903229312818
0.9707707804854238
0.9648581383902041
0.9597969861533198
0.9617796302320357
0.9646582435269501
0.9701023315477217
0.9717065294610187
0.9670960978670585
0.9667150467761381
0.9594960701747641
0.9708636495801646
0.9655393393687899
0.9680136998653044
0.9681318360595027
0.9616983733844148
0.9704668883850373
0.9680821434895895
0.9708106007482872
0.9656945638641599
0.9655131361322411
0.9700589327950115
0.9698664926774448
0.9696139455289142
0.963637079347798
0.9653129070441764
0.9709753477739325
0.9718799729399015
0.9681825655979225
0.9628540471845725
0.9647475352142155
0.9671203343783024
0.9761715930868267
0.9726665616607167
0.9739443500525674
0.9669592923090249
0.9664375429407958
0.9726454696654645
