metrics/precision(M)
0.0015968420150285706
0.0031116696709349583
0.0062076119792408135
0.0022767702773979653
0.009574708276097844
0.0015703009310108595
0.012174027454137159
0.0020053604643331504
0.014143943346625151
0.019854638309921235
0.005679649325898219
0.006417804801942922
0.008507516721278505
0.004155076100557559
0.009633433677944628
0.006803826127733099
0.008049029544843428
0.008225917583266728
0.008500417063204275
0.017433604897926083
0.006326910506106224
0.007780751132515248
0.013192382695153928
0.011519919653725294
0.015936114365099632
0.017072671338350432
0.018114555519262582
0.014321251894674135
0.019791051185308977
0.04704835078531023
0.017166651013109716
0.020059523351773915
0.024001600109767967
0.014852041958465985
0.026633009540795304
0.011658347928549388
0.021044827299741508
0.010660549153220273
0.022431320713360216
0.007828417988909844
0.021032369455538224
0.020141146701584192
0.006584828573219209
0.02308746552775176
0.01930618898009358
0.020166607585830703
0.007491520446258794
0.019728941107961372
0.020969856204105797
0.030710065647976736
0.02978002407265262
0.028007873802267512
0.020779832261756583
0.013937130704867002
0.015685658506436443
0.019316814127508387
0.03296705100647692
0.02672416098098686
0.01286229605222844
0.022254784974523857
0.007602574873442544
0.0188936697793208
0.029040010512410428
0.014228488720536411
0.014318769907983659
0.013358413945578572
0.01121032095665363
0.015370721691246814
0.016090853956000815
0.02744485548110833
0.0142828286371894
0.007179572147214341
0.011778154662256384
0.02217405435203577
0.01230521591476807
0.021289351808475458
0.019062547752754996
0.02547207964035924
0.015317891266998904
0.023435996542956958
0.016754816765813772
0.017707492158245543
0.021741992796169726
0.012648851260067718
0.016749082833052664
0.013114445284455722
0.025736184270879224
0.018228853763089012
0.02117761142999227
0.013877676994287281
0.011575042807483242
0.01757007985709769
0.024904886807180313
0.018642629455881517
0.01675731877474722
0.01111930009569487
0.014827776483604243
0.02130884843391088
0.023732905043830195
0.012634294704000284
0.017886128818103416
0.019694488837307234
0.012269988018002569
0.02235335295632751
0.020163651008249118
0.014023756185624573
0.015608170889979824
0.017921181809466426
0.02424226569976234
0.018931321679559736
0.024698249204977676
0.009990498378325701
0.03594419030070203
0.014826538404954754
0.016864244178308157
0.01321408460564113
0.017944323530336485
0.011373939619905682
0.0190313842499061
0.0196607046382457
0.023632640352547963
0.010297044847379424
0.025817722141231528
0.023443336109835487
0.014108425830494055
0.02214952050273063
0.019806079374304775
0.015706738449503942
0.01639934570783539
0.019919753902845498
0.023320127634404414
0.023986904230247685
0.018726817061784105
0.02184908286853453
0.024459703535977262
0.024893912568199814
0.015144151413780168
0.014397206172198763
0.018852422517022998
0.014358529573430253
0.016450652948925937
0.017696615168216107
0.019464907638984404
0.02334284041374982
0.015546066170648767
0.02038250005623498
0.016822590222261548
0.01803705451992418
0.01519025528910558
0.020262946714107163
0.01147250651724578
0.018837046212887062
0.015861673591974355
0.020187235630481998
0.018021950058475247
0.024238956320444073
0.02570676499408644
0.021655769546915258
0.01147263003631849
0.025634248419405713
0.016091822015706192
0.014195320396617929
0.031002211690065555
0.022790170523298833
0.019171719279561093
0.01625191198137625
0.01751751556457359
0.018435850914751584
0.02490252414037938
0.032068314828164614
0.03336652070049727
0.014111108057299333
0.01867426870284544
0.014330991449024237
0.019400183777038678
0.029016247166478534
0.01419823049912639
0.014744494725085901
0.014675283044131912
0.020225383802939742
0.031823858172655144
0.01993311074751765
0.023114040020745116
0.02802471700388374
0.02366543304235798
0.026604641014067745
0.02345200203752449
0.021511542078598237
0.02227886932960789
0.03489354720266634
0.026635012917771116
0.030458059799074337
0.016791532845770972
0.02577662021657644
0.02341951603687264
0.019117490522349845
0.022918859628023824
0.01766078848745828
0.014214027881534957
0.027602656094636017
