metrics/mAP50(M)
0.2314642549597492
0.26582842546993607
0.30045094641018766
0.27861795874601053
0.3182537637629168
0.23944022065852008
0.3728174028860863
0.2327831018212844
0.28098281909405853
0.3391007787156
0.3417836929227055
0.34175271815282326
0.3186252583737622
0.27942809614582675
0.2939618517394921
0.3042215965310347
0.3325850838540366
0.33633075449432337
0.31573556045074797
0.34342399744487
0.33136595234122446
0.2699639661544927
0.36722383658484037
0.3732866492987765
0.32540375475074806
0.3449575862493946
0.3970852876787235
0.33463717406219967
0.37618949889893505
0.38063894242800905
0.35476299966123614
0.38593637930904967
0.37256218206735736
0.3529114398576277
0.3500411966410655
0.3378743390885099
0.32088902027677696
0.34638527483473786
0.3565845743073753
0.2986997493023708
0.3725697108293949
0.37789177496963283
0.364170800083953
0.34106233523372115
0.3622356013053503
0.37169684895861044
0.33021570002329437
0.38219975698919373
0.36100305726982357
0.3788615748314059
0.3583139730091942
0.37338115252775245
0.34804788839059536
0.3420318315762477
0.359064846925749
0.3455457284679922
0.40620653330702766
0.3825839131052005
0.3504312821086278
0.32450282025349
0.33718621144438476
0.35838524539370403
0.358782484263671
0.33475116421178114
0.34975251674906194
0.35737812217408194
0.2940707495313027
0.3466198578776349
0.3657851658361264
0.3683110761651641
0.34975816364660617
0.3519826210104695
0.3297438465403127
0.36795590876412043
0.35934321623002774
0.358979278133714
0.3448892025352408
0.3494236518145625
0.33265929432911606
0.3488705913235787
0.3462971884264147
0.31220370910571854
0.3781534474423557
0.3463807462533536
0.3604215111694839
0.3401914535345945
0.323875880417538
0.3665133571668568
0.3571365188305741
0.34740352544489617
0.3114626248165687
0.33111697291496317
0.34622111122848875
0.34959380860646766
0.37231804323017464
0.39211820954792775
0.32363914687093415
0.3405948517898652
0.3715191423127911
0.3355547408582287
0.34983749272886094
0.3394602068310182
0.3513007358362707
0.36041622501541376
0.34435366133697026
0.33754204280554007
0.34267091027691093
0.3356177296763247
0.3625273771001489
0.34821881617143535
0.36631727707095524
0.33554707054493776
0.37736624747045217
0.3414247058336599
0.3148790411120228
0.34716669425064195
0.35187702396428444
0.3154774337252667
0.3533628391149734
0.3466112376033555
0.3502910990354267
0.3381300398159574
0.366643293115397
0.35091536884237495
0.33868472037898084
0.3556523796552089
0.35575910167497427
0.3438479836488021
0.34824102081969427
0.36615351361370957
0.3585128475386878
0.37467108674236316
0.3775638779945185
0.3528428755406774
0.34649239758549794
0.3548030785761809
0.3613075838338451
0.33472603185823363
0.32984912232552716
0.3411336892683148
0.33484869279388546
0.3560582563784988
0.32220694171158004
0.3346456040064984
0.370969453726591
0.3941670575081565
0.3559307931786443
0.3572550451248217
0.3539690476779329
0.32973328675764296
0.3444626487767609
0.34721469920186465
0.36976023425670884
0.34755374365449826
0.3419068138895896
0.3654445459070556
0.36480459770460827
0.3664239100752068
0.35499470619698675
0.3727898095641308
0.34220215032810514
0.33960894201777786
0.36898295877629605
0.3482598423962946
0.3275088489142087
0.36104450090094276
0.32769693346961554
0.35183123686953105
0.35938406842648035
0.3781295409362358
0.3769722656538125
0.34844596879704165
0.3667704420101429
0.34799065345649915
0.3804541524021229
0.37698781924736696
0.33233663566591937
0.35414070580221985
0.3467935191974953
0.35305056871112134
0.3537287511896092
0.36709678144208835
0.34824445800014536
0.358762047502529
0.35959634334329604
0.3719944521520115
0.3310643463762861
0.34833782526311796
0.36182087207973945
0.3806721477360428
0.34383047653249127
0.3577156639960562
0.33635579066246135
0.3553549520592867
0.35277335527955656
0.32827633875315965
0.36017951134194515
0.36874273427398035
0.3725054655923938
0.3599276913812952
