epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,827.662,0.58713,1.42595,0.3511,0.84681,0.96444,0.9781,0.98727,0.73394,0.83784,0.83685,0.80863,0.44385,0.70187,1.99159,0.37025,0.84961,8.8714e-05,8.8714e-05,8.8714e-05
116,834.572,0.59807,1.45112,0.36427,0.85974,0.97415,0.97757,0.98833,0.73655,0.80987,0.80147,0.77797,0.42799,0.68875,2.147,0.3686,0.84246,8.8615e-05,8.8615e-05,8.8615e-05
117,841.393,0.59486,1.46255,0.35893,0.85303,0.97689,0.98071,0.98953,0.73335,0.85406,0.85662,0.83339,0.45437,0.69239,1.97181,0.3599,0.84515,8.8516e-05,8.8516e-05,8.8516e-05
118,848.171,0.58893,1.46674,0.35969,0.85075,0.97692,0.98767,0.99042,0.73446,0.87376,0.85674,0.83,0.4577,0.69342,1.87655,0.36662,0.84651,8.8417e-05,8.8417e-05,8.8417e-05
119,855.509,0.60705,1.48504,0.36187,0.8542,0.98347,0.9831,0.99105,0.7383,0.85928,0.85136,0.82212,0.46291,0.68956,1.86866,0.36363,0.84143,8.8318e-05,8.8318e-05,8.8318e-05
120,862.527,0.60661,1.44289,0.3721,0.85669,0.98124,0.98321,0.9892,0.7469,0.85821,0.87477,0.84257,0.4764,0.67959,1.87847,0.35831,0.83639,8.8219e-05,8.8219e-05,8.8219e-05
121,869.262,0.59376,1.4326,0.35954,0.85181,0.97635,0.9856,0.98949,0.75092,0.8485,0.84494,0.81789,0.45548,0.67566,1.98227,0.35653,0.8342,8.812e-05,8.812e-05,8.812e-05
122,876.276,0.58998,1.48644,0.35262,0.8541,0.97783,0.978,0.98937,0.74407,0.84446,0.84981,0.80837,0.45444,0.6668,1.92807,0.36928,0.82845,8.8021e-05,8.8021e-05,8.8021e-05
123,883.1,0.59393,1.42268,0.35907,0.85371,0.97276,0.97419,0.98875,0.74586,0.86417,0.8748,0.83499,0.4737,0.68044,1.82997,0.36042,0.83502,8.7922e-05,8.7922e-05,8.7922e-05
124,889.965,0.59402,1.42665,0.36196,0.85614,0.97009,0.97643,0.98691,0.74487,0.88023,0.87787,0.85275,0.46885,0.6776,1.83168,0.36218,0.83887,8.7823e-05,8.7823e-05,8.7823e-05
125,897.021,0.59941,1.48127,0.35786,0.85336,0.97902,0.9831,0.98927,0.74244,0.85665,0.86311,0.82372,0.46094,0.68689,1.94621,0.36033,0.83908,8.7724e-05,8.7724e-05,8.7724e-05
126,903.842,0.57618,1.45739,0.35016,0.84943,0.97896,0.98984,0.98977,0.74107,0.85384,0.85864,0.81694,0.45112,0.69467,2.03164,0.36158,0.84121,8.7625e-05,8.7625e-05,8.7625e-05
127,910.802,0.57698,1.44882,0.35655,0.84531,0.98156,0.9831,0.99022,0.74077,0.86676,0.8659,0.82376,0.45374,0.69577,2.0368,0.36418,0.84112,8.7526e-05,8.7526e-05,8.7526e-05
128,917.583,0.58886,1.45139,0.35686,0.85551,0.97903,0.98635,0.99035,0.74313,0.85193,0.85602,0.80881,0.45716,0.69121,1.96871,0.37001,0.8374,8.7427e-05,8.7427e-05,8.7427e-05
129,924.671,0.59302,1.44426,0.35504,0.85247,0.97537,0.97719,0.99066,0.73698,0.84068,0.8509,0.80586,0.4548,0.70371,1.96276,0.37483,0.8402,8.7328e-05,8.7328e-05,8.7328e-05
130,932.307,0.60355,1.48754,0.35631,0.85456,0.96875,0.97861,0.98963,0.7295,0.84859,0.85626,0.8234,0.46617,0.70514,1.86463,0.37283,0.83893,8.7229e-05,8.7229e-05,8.7229e-05
131,939.652,0.58943,1.4031,0.35932,0.85462,0.97623,0.98686,0.99109,0.74751,0.82661,0.83685,0.78813,0.43927,0.66498,2.05561,0.35352,0.8255,8.713e-05,8.713e-05,8.713e-05
132,947.076,0.58433,1.42163,0.35742,0.85568,0.97868,0.99233,0.99216,0.7445,0.84656,0.85138,0.80538,0.45404,0.66205,1.97961,0.36043,0.82247,8.7031e-05,8.7031e-05,8.7031e-05
133,954.365,0.59189,1.4616,0.35997,0.85094,0.98266,0.98978,0.99182,0.74516,0.83069,0.84412,0.7948,0.44754,0.67793,2.00743,0.35668,0.83242,8.6932e-05,8.6932e-05,8.6932e-05
134,962.418,0.58159,1.46954,0.35287,0.84984,0.98293,0.99274,0.9922,0.7454,0.85536,0.86891,0.81897,0.45369,0.6939,1.96047,0.35943,0.83757,8.6833e-05,8.6833e-05,8.6833e-05
135,969.76,0.57049,1.46123,0.34725,0.84467,0.97272,0.98633,0.98944,0.74697,0.87757,0.89196,0.85538,0.4743,0.69563,1.88081,0.35474,0.83217,8.6734e-05,8.6734e-05,8.6734e-05
136,977.163,0.57521,1.42061,0.34942,0.84864,0.96357,0.97686,0.98725,0.74038,0.85738,0.8667,0.83087,0.46171,0.69534,1.91375,0.35615,0.83679,8.6635e-05,8.6635e-05,8.6635e-05
137,984.792,0.57114,1.38015,0.35179,0.84659,0.96639,0.97921,0.98511,0.73563,0.85542,0.86793,0.81984,0.45243,0.69913,1.94438,0.36201,0.83979,8.6536e-05,8.6536e-05,8.6536e-05
138,993.262,0.58658,1.52154,0.35557,0.85555,0.97044,0.97566,0.98835,0.73428,0.86942,0.87811,0.84613,0.46265,0.69728,1.90625,0.36247,0.84152,8.6437e-05,8.6437e-05,8.6437e-05
139,1000.55,0.58582,1.43565,0.34852,0.8497,0.98133,0.97797,0.98635,0.73989,0.86291,0.8561,0.82012,0.45402,0.68221,1.95323,0.36356,0.83839,8.6338e-05,8.6338e-05,8.6338e-05
140,1007.99,0.57621,1.42564,0.34445,0.85242,0.97869,0.98548,0.98539,0.7418,0.88458,0.89469,0.85684,0.48145,0.67668,1.76925,0.3612,0.83512,8.6239e-05,8.6239e-05,8.6239e-05
141,1016.44,0.58388,1.4955,0.34604,0.85481,0.98367,0.98736,0.9883,0.73478,0.87083,0.87252,0.84163,0.48504,0.69995,1.72039,0.36852,0.84224,8.614e-05,8.614e-05,8.614e-05
142,1024.43,0.58158,1.48215,0.3507,0.85656,0.97821,0.98696,0.9878,0.74266,0.85021,0.86207,0.81823,0.45244,0.68148,1.91736,0.36557,0.83407,8.6041e-05,8.6041e-05,8.6041e-05
143,1031.61,0.5596,1.41989,0.33843,0.84575,0.98128,0.98941,0.98958,0.74247,0.85855,0.86555,0.81912,0.44684,0.69236,2.04975,0.36833,0.83387,8.5942e-05,8.5942e-05,8.5942e-05
144,1039.48,0.59548,1.46854,0.35472,0.8539,0.98358,0.98821,0.99223,0.74298,0.86102,0.86556,0.82557,0.44694,0.68755,2.09623,0.36283,0.83428,8.5843e-05,8.5843e-05,8.5843e-05
145,1047.18,0.58464,1.47378,0.35012,0.85472,0.97405,0.98543,0.98519,0.73862,0.86716,0.87273,0.84354,0.4731,0.70038,1.88153,0.36172,0.84021,8.5744e-05,8.5744e-05,8.5744e-05
146,1055.31,0.57903,1.5228,0.34662,0.84739,0.98125,0.99043,0.99244,0.7444,0.87692,0.87602,0.84267,0.47369,0.68779,1.78813,0.35839,0.83691,8.5645e-05,8.5645e-05,8.5645e-05
147,1061.79,0.56819,1.39671,0.35013,0.84207,0.98373,0.99049,0.99213,0.74635,0.87154,0.87805,0.84064,0.45085,0.65431,1.95056,0.34787,0.82456,8.5546e-05,8.5546e-05,8.5546e-05
148,1068.97,0.56662,1.4232,0.3482,0.84677,0.96503,0.98693,0.98792,0.75053,0.83878,0.84787,0.81104,0.44604,0.65959,2.06248,0.34864,0.82559,8.5447e-05,8.5447e-05,8.5447e-05
149,1076.21,0.56494,1.43326,0.34194,0.84449,0.96517,0.98416,0.9845,0.74905,0.84718,0.85241,0.82102,0.46517,0.65605,2.01921,0.35235,0.82658,8.5348e-05,8.5348e-05,8.5348e-05
150,1083.28,0.56623,1.38109,0.34372,0.8488,0.97323,0.98867,0.98933,0.74392,0.86145,0.86807,0.84937,0.45932,0.69477,1.95658,0.3624,0.8387,8.5249e-05,8.5249e-05,8.5249e-05
151,1091.32,0.59214,1.48342,0.3541,0.84867,0.97237,0.98607,0.98838,0.7315,0.84276,0.84805,0.81729,0.44997,0.71698,2.04349,0.36808,0.84587,8.515e-05,8.515e-05,8.515e-05
152,1098.52,0.58813,1.4134,0.35743,0.85385,0.97661,0.9899,0.99031,0.75278,0.86178,0.86357,0.83366,0.46622,0.6826,1.88918,0.35729,0.82828,8.5051e-05,8.5051e-05,8.5051e-05
153,1105.76,0.5894,1.45996,0.35202,0.85496,0.98388,0.98637,0.99079,0.7535,0.8573,0.86626,0.82901,0.46392,0.68113,1.89467,0.35625,0.83192,8.4952e-05,8.4952e-05,8.4952e-05
154,1113.43,0.56771,1.44081,0.34803,0.84599,0.98016,0.9885,0.99031,0.75354,0.87025,0.87828,0.84688,0.46525,0.70117,1.90782,0.3583,0.83743,8.4853e-05,8.4853e-05,8.4853e-05
155,1121.07,0.5628,1.48039,0.33695,0.84351,0.98058,0.98831,0.99111,0.75197,0.85611,0.86298,0.83668,0.4489,0.70833,2.05914,0.36802,0.83156,8.4754e-05,8.4754e-05,8.4754e-05
156,1128.12,0.56678,1.4157,0.34194,0.84378,0.96996,0.99274,0.99067,0.74745,0.88472,0.87083,0.85305,0.46599,0.67966,1.99628,0.35972,0.82265,8.4655e-05,8.4655e-05,8.4655e-05
157,1135.79,0.5475,1.40892,0.33265,0.84568,0.96703,0.98729,0.98718,0.74858,0.88036,0.87494,0.84947,0.47142,0.67201,1.85453,0.35712,0.82078,8.4556e-05,8.4556e-05,8.4556e-05
158,1143.25,0.5712,1.4507,0.34374,0.84045,0.97943,0.98071,0.98901,0.75732,0.85668,0.87414,0.84444,0.46246,0.65868,1.91833,0.35728,0.82129,8.4457e-05,8.4457e-05,8.4457e-05
159,1150.7,0.56806,1.45612,0.33853,0.84348,0.98095,0.9856,0.98777,0.74991,0.87496,0.88694,0.86238,0.47783,0.67497,1.87794,0.36604,0.82615,8.4358e-05,8.4358e-05,8.4358e-05
160,1158.26,0.55946,1.44278,0.34079,0.84198,0.98222,0.98611,0.99031,0.7517,0.85857,0.8659,0.84449,0.46663,0.67657,1.93869,0.36657,0.82337,8.4259e-05,8.4259e-05,8.4259e-05
161,1165.14,0.55929,1.4239,0.34337,0.84357,0.97387,0.98786,0.99024,0.74805,0.87903,0.89257,0.87046,0.49523,0.67185,1.75443,0.35606,0.826,8.416e-05,8.416e-05,8.416e-05
162,1173.26,0.56913,1.46169,0.33869,0.84795,0.97261,0.98524,0.98324,0.74596,0.89109,0.89656,0.86424,0.49207,0.68524,1.71789,0.36396,0.83561,8.4061e-05,8.4061e-05,8.4061e-05
163,1180.37,0.56811,1.44646,0.3449,0.84531,0.9828,0.98934,0.99135,0.74453,0.85659,0.86305,0.82433,0.45914,0.68909,1.95454,0.36477,0.83739,8.3962e-05,8.3962e-05,8.3962e-05
164,1186.99,0.55719,1.39996,0.33932,0.83995,0.97924,0.99274,0.98952,0.74047,0.85578,0.86493,0.82712,0.45218,0.6898,2.05895,0.36381,0.83551,8.3863e-05,8.3863e-05,8.3863e-05
165,1194.16,0.57154,1.4261,0.344,0.84102,0.98049,0.99081,0.98815,0.74083,0.85598,0.8659,0.82821,0.45513,0.68561,2.01616,0.3589,0.83347,8.3764e-05,8.3764e-05,8.3764e-05
166,1201.04,0.5679,1.39349,0.34372,0.84338,0.9753,0.98438,0.98665,0.7359,0.84803,0.85483,0.81075,0.45085,0.70621,2.09708,0.36457,0.83983,8.3665e-05,8.3665e-05,8.3665e-05
167,1208.47,0.57321,1.42065,0.34336,0.84884,0.9768,0.98761,0.99057,0.75378,0.82884,0.84581,0.80035,0.43917,0.66991,2.09858,0.35072,0.82862,8.3566e-05,8.3566e-05,8.3566e-05
168,1216.18,0.57058,1.44496,0.34218,0.84815,0.97472,0.98477,0.98893,0.75295,0.84184,0.8559,0.81984,0.45297,0.68817,2.09355,0.35631,0.83381,8.3467e-05,8.3467e-05,8.3467e-05
169,1224.08,0.56558,1.43187,0.34085,0.84937,0.97873,0.98302,0.98681,0.74877,0.84753,0.85088,0.8344,0.45134,0.68616,2.09246,0.35893,0.83305,8.3368e-05,8.3368e-05,8.3368e-05
170,1231.05,0.55454,1.43557,0.33036,0.84037,0.98181,0.98642,0.98909,0.75206,0.86641,0.8684,0.8419,0.47507,0.6733,1.87608,0.35572,0.83151,8.3269e-05,8.3269e-05,8.3269e-05
171,1238.04,0.53267,1.41683,0.32023,0.83794,0.98339,0.9902,0.99051,0.7527,0.85613,0.85579,0.83081,0.45783,0.68148,1.92868,0.35945,0.83523,8.317e-05,8.317e-05,8.317e-05
172,1245.49,0.55523,1.43747,0.33479,0.84334,0.98453,0.99025,0.9903,0.74303,0.85388,0.8609,0.81749,0.44814,0.68969,2.05515,0.36453,0.83899,8.3071e-05,8.3071e-05,8.3071e-05
173,1252.35,0.5621,1.38782,0.33907,0.84426,0.97607,0.99274,0.99126,0.7498,0.8723,0.88988,0.86823,0.47311,0.66999,1.90551,0.35205,0.83005,8.2972e-05,8.2972e-05,8.2972e-05
174,1259.41,0.55266,1.41333,0.33307,0.84106,0.9697,0.9938,0.99219,0.75534,0.83689,0.85997,0.8239,0.45449,0.64929,1.94194,0.34819,0.82301,8.2873e-05,8.2873e-05,8.2873e-05
175,1265.98,0.56903,1.39887,0.34645,0.84311,0.9788,0.98386,0.98946,0.75208,0.83954,0.86038,0.82521,0.44721,0.66705,2.04365,0.35384,0.83111,8.2774e-05,8.2774e-05,8.2774e-05
176,1274.19,0.55655,1.46695,0.33022,0.84403,0.97923,0.99026,0.9904,0.74767,0.84861,0.86319,0.83457,0.45564,0.68775,2.00589,0.35316,0.83612,8.2675e-05,8.2675e-05,8.2675e-05
177,1281.31,0.56082,1.41153,0.33643,0.84786,0.97897,0.98733,0.99083,0.74687,0.82936,0.84674,0.81217,0.45482,0.69011,2.04506,0.35801,0.83647,8.2576e-05,8.2576e-05,8.2576e-05
178,1288.26,0.55047,1.39447,0.33054,0.8401,0.97815,0.98608,0.9893,0.75947,0.83286,0.84808,0.83195,0.45664,0.68445,2.08399,0.35321,0.82704,8.2477e-05,8.2477e-05,8.2477e-05
179,1295.41,0.56054,1.41593,0.33675,0.84334,0.97725,0.98548,0.98888,0.76143,0.85508,0.86517,0.84549,0.46055,0.669,2.04384,0.35317,0.82254,8.2378e-05,8.2378e-05,8.2378e-05
180,1302.34,0.54274,1.38059,0.32866,0.83772,0.98091,0.98798,0.98957,0.75017,0.86565,0.87442,0.84629,0.46055,0.68475,1.95363,0.35957,0.82926,8.2279e-05,8.2279e-05,8.2279e-05
181,1309.62,0.56109,1.40243,0.3437,0.84622,0.98407,0.98798,0.98945,0.7475,0.89395,0.89311,0.86958,0.48191,0.69868,1.78972,0.35776,0.83231,8.218e-05,8.218e-05,8.218e-05
182,1316.2,0.55133,1.35846,0.34108,0.84303,0.98497,0.98869,0.99019,0.74313,0.87122,0.87543,0.85135,0.46428,0.698,1.92289,0.35485,0.83555,8.2081e-05,8.2081e-05,8.2081e-05
183,1323.56,0.55573,1.46512,0.33177,0.83883,0.98497,0.99274,0.99067,0.74882,0.88803,0.88541,0.86489,0.47468,0.69007,1.9798,0.35741,0.8323,8.1982e-05,8.1982e-05,8.1982e-05
184,1330.78,0.5653,1.43256,0.33381,0.84344,0.97569,0.98561,0.98928,0.74728,0.86396,0.8759,0.84992,0.4664,0.69813,1.93653,0.35891,0.83496,8.1883e-05,8.1883e-05,8.1883e-05
185,1337.47,0.54994,1.37141,0.33283,0.84262,0.97678,0.98311,0.98882,0.73866,0.86311,0.86869,0.84402,0.46234,0.7106,1.95275,0.3594,0.84922,8.1784e-05,8.1784e-05,8.1784e-05
186,1345.09,0.55522,1.39075,0.33371,0.8418,0.97463,0.97654,0.98823,0.73966,0.85389,0.85505,0.83065,0.45842,0.70804,2.04835,0.36111,0.84035,8.1685e-05,8.1685e-05,8.1685e-05
187,1352.58,0.55539,1.44205,0.33622,0.84566,0.98031,0.98834,0.98632,0.74123,0.87202,0.87654,0.84838,0.45803,0.69691,2.09287,0.36264,0.83448,8.1586e-05,8.1586e-05,8.1586e-05
188,1360.13,0.54611,1.44089,0.32612,0.8414,0.98254,0.98421,0.98663,0.74958,0.84925,0.85058,0.82415,0.44644,0.68698,2.05622,0.36506,0.83429,8.1487e-05,8.1487e-05,8.1487e-05
189,1368.18,0.5569,1.45759,0.33383,0.84041,0.98312,0.98947,0.99059,0.74705,0.88643,0.89302,0.87252,0.48749,0.70973,1.87579,0.35773,0.84012,8.1388e-05,8.1388e-05,8.1388e-05
190,1376.57,0.56725,1.45866,0.33669,0.8527,0.98994,0.98828,0.99274,0.74922,0.8821,0.88322,0.86082,0.47539,0.7068,1.9053,0.35197,0.83818,8.1289e-05,8.1289e-05,8.1289e-05
191,1383.76,0.54406,1.40483,0.32619,0.83867,0.98373,0.98923,0.99266,0.7402,0.84676,0.8604,0.83363,0.46559,0.70676,2.00135,0.35637,0.83864,8.119e-05,8.119e-05,8.119e-05
192,1390.87,0.56155,1.41812,0.3385,0.84601,0.98253,0.98669,0.99063,0.7375,0.87197,0.8685,0.8453,0.48305,0.70654,1.88476,0.35587,0.84064,8.1091e-05,8.1091e-05,8.1091e-05
193,1398.49,0.5548,1.45391,0.33292,0.84071,0.98428,0.98578,0.99118,0.74359,0.85499,0.84971,0.8331,0.47269,0.70043,1.8651,0.35592,0.83826,8.0992e-05,8.0992e-05,8.0992e-05
194,1406.23,0.55129,1.43634,0.32442,0.8438,0.9814,0.98442,0.99096,0.74413,0.84934,0.85185,0.8264,0.47065,0.70756,1.94115,0.35302,0.84263,8.0893e-05,8.0893e-05,8.0893e-05
195,1413.73,0.54515,1.44859,0.32719,0.83999,0.98885,0.98314,0.99073,0.75458,0.86763,0.86791,0.84067,0.45484,0.66966,2.01455,0.34227,0.82595,8.0794e-05,8.0794e-05,8.0794e-05
196,1421.36,0.55969,1.43247,0.33427,0.84778,0.98628,0.98732,0.99232,0.75053,0.86077,0.86286,0.84748,0.46418,0.69385,2.01791,0.35097,0.83072,8.0695e-05,8.0695e-05,8.0695e-05
197,1428.52,0.54838,1.37467,0.32695,0.83925,0.98915,0.99036,0.99293,0.74499,0.87151,0.86689,0.85428,0.46756,0.68601,1.96072,0.34938,0.83123,8.0596e-05,8.0596e-05,8.0596e-05
198,1436.03,0.5591,1.45859,0.3288,0.84168,0.97929,0.98736,0.99055,0.74996,0.86658,0.86109,0.84201,0.46889,0.66866,1.91901,0.34892,0.82371,8.0497e-05,8.0497e-05,8.0497e-05
199,1443.38,0.54697,1.42456,0.32898,0.83964,0.98564,0.98971,0.9912,0.75472,0.8738,0.87578,0.84833,0.47897,0.67597,1.86953,0.3481,0.82543,8.0398e-05,8.0398e-05,8.0398e-05
200,1450.65,0.56155,1.38425,0.33889,0.8459,0.98944,0.98991,0.99311,0.74591,0.84373,0.8465,0.80267,0.45939,0.68123,1.95409,0.35214,0.82888,8.0299e-05,8.0299e-05,8.0299e-05
201,1458.37,0.55592,1.40341,0.32817,0.84053,0.98736,0.98351,0.98904,0.73706,0.84504,0.8465,0.8132,0.46798,0.71892,2.02386,0.36387,0.84368,8.02e-05,8.02e-05,8.02e-05
202,1465.74,0.5561,1.41188,0.33036,0.84441,0.98713,0.98674,0.99048,0.74216,0.8457,0.84662,0.81611,0.46332,0.6996,2.0666,0.35816,0.83636,8.0101e-05,8.0101e-05,8.0101e-05
203,1472.75,0.55096,1.40687,0.32867,0.84063,0.98818,0.98701,0.98979,0.74769,0.84412,0.84174,0.81294,0.45789,0.70077,2.1044,0.34875,0.83548,8.0002e-05,8.0002e-05,8.0002e-05
204,1479.41,0.53774,1.42384,0.32951,0.83706,0.99128,0.99036,0.99223,0.75437,0.84862,0.84688,0.81296,0.46103,0.69479,2.0621,0.34979,0.83189,7.9903e-05,7.9903e-05,7.9903e-05
205,1486.05,0.54019,1.36957,0.32855,0.83578,0.98488,0.98548,0.98671,0.75126,0.85558,0.85736,0.8242,0.45355,0.68958,2.04843,0.35166,0.83511,7.9804e-05,7.9804e-05,7.9804e-05
206,1492.83,0.54936,1.39141,0.3252,0.8463,0.98212,0.98111,0.98693,0.75073,0.8572,0.86338,0.83916,0.4657,0.7091,2.00447,0.35585,0.85366,7.9705e-05,7.9705e-05,7.9705e-05
207,1500.11,0.55657,1.43617,0.32895,0.84403,0.98239,0.98433,0.9873,0.7472,0.86441,0.8659,0.841,0.46846,0.71224,2.048,0.35657,0.85186,7.9606e-05,7.9606e-05,7.9606e-05
208,1506.74,0.53719,1.37625,0.3201,0.83705,0.98313,0.98749,0.98902,0.75865,0.83805,0.84174,0.81307,0.46264,0.68124,1.98912,0.34619,0.83555,7.9507e-05,7.9507e-05,7.9507e-05
209,1514.64,0.55906,1.48625,0.32747,0.84262,0.98267,0.98559,0.98832,0.75558,0.87566,0.8734,0.85484,0.48876,0.67533,1.8554,0.34417,0.83262,7.9408e-05,7.9408e-05,7.9408e-05
210,1521.33,0.54353,1.40639,0.32728,0.83893,0.97905,0.98548,0.98797,0.75412,0.86126,0.86937,0.8397,0.46642,0.67197,1.95767,0.34277,0.83044,7.9309e-05,7.9309e-05,7.9309e-05
211,1528.15,0.54393,1.38249,0.32856,0.83872,0.9803,0.98548,0.99042,0.76176,0.84758,0.85468,0.82064,0.45094,0.6589,2.01551,0.34355,0.82647,7.921e-05,7.921e-05,7.921e-05
212,1534.27,0.53665,1.33571,0.32452,0.83443,0.98226,0.98231,0.98731,0.75845,0.84583,0.85441,0.82398,0.44519,0.65635,2.08084,0.34792,0.82767,7.9111e-05,7.9111e-05,7.9111e-05
213,1540.92,0.53481,1.3616,0.31913,0.83738,0.97967,0.98617,0.9859,0.75666,0.8588,0.86372,0.84225,0.46875,0.65583,2.00379,0.3469,0.82826,7.9012e-05,7.9012e-05,7.9012e-05
214,1548,0.53577,1.40964,0.31981,0.8354,0.98037,0.98319,0.98856,0.75591,0.85295,0.85978,0.83374,0.46081,0.67485,2.02992,0.34916,0.83448,7.8913e-05,7.8913e-05,7.8913e-05
215,1554.93,0.52784,1.41756,0.31756,0.83947,0.98127,0.9872,0.9909,0.75297,0.87227,0.87976,0.85877,0.49273,0.67752,1.79606,0.34452,0.83323,7.8814e-05,7.8814e-05,7.8814e-05
216,1561.9,0.53759,1.42751,0.32288,0.83807,0.97877,0.98592,0.98912,0.76745,0.87437,0.88276,0.86277,0.48935,0.66422,1.82817,0.33777,0.83047,7.8715e-05,7.8715e-05,7.8715e-05
217,1568.55,0.5267,1.37487,0.31962,0.83543,0.9804,0.98596,0.99014,0.76794,0.85304,0.85512,0.83771,0.46321,0.66459,2.0235,0.3384,0.83007,7.8616e-05,7.8616e-05,7.8616e-05
218,1575.54,0.52676,1.3933,0.31122,0.83988,0.98615,0.98548,0.98766,0.75557,0.87076,0.87114,0.85146,0.46996,0.67965,2.08694,0.34317,0.83668,7.8517e-05,7.8517e-05,7.8517e-05
219,1581.98,0.5283,1.3393,0.3181,0.83615,0.98527,0.98548,0.98953,0.7544,0.86489,0.8659,0.84309,0.45816,0.68754,2.0451,0.34712,0.8423,7.8418e-05,7.8418e-05,7.8418e-05
220,1589.09,0.54192,1.40516,0.32454,0.83943,0.98662,0.99085,0.99045,0.75144,0.8722,0.87857,0.85307,0.47851,0.67351,1.91975,0.34584,0.83674,7.8319e-05,7.8319e-05,7.8319e-05
221,1595.96,0.52092,1.3784,0.31814,0.83748,0.98764,0.98438,0.98914,0.75499,0.87486,0.87901,0.86177,0.49307,0.67318,1.79258,0.34659,0.83356,7.822e-05,7.822e-05,7.822e-05
222,1602.54,0.54367,1.39686,0.32557,0.8393,0.98909,0.98831,0.98983,0.7479,0.87012,0.87066,0.84626,0.47429,0.69796,1.91476,0.35057,0.84164,7.8121e-05,7.8121e-05,7.8121e-05
223,1609.77,0.55102,1.40912,0.32636,0.84454,0.98343,0.98495,0.98201,0.74817,0.86692,0.87431,0.85798,0.48051,0.68385,1.92403,0.35171,0.83474,7.8022e-05,7.8022e-05,7.8022e-05
224,1616.98,0.54512,1.42708,0.32388,0.84101,0.97878,0.98869,0.98005,0.75063,0.85868,0.86698,0.85098,0.47168,0.67651,1.95955,0.3567,0.83089,7.7923e-05,7.7923e-05,7.7923e-05
225,1623.7,0.53268,1.39676,0.31952,0.83547,0.98611,0.98282,0.9885,0.75392,0.85537,0.85766,0.83257,0.45769,0.68065,2.03436,0.35471,0.83463,7.7824e-05,7.7824e-05,7.7824e-05
226,1630.26,0.53697,1.38276,0.32364,0.83701,0.98485,0.98798,0.99019,0.74732,0.84001,0.85248,0.82527,0.45448,0.71016,2.07125,0.35502,0.84616,7.7725e-05,7.7725e-05,7.7725e-05
227,1637.02,0.53836,1.37376,0.32862,0.83778,0.98385,0.989,0.99066,0.75432,0.84495,0.85194,0.8294,0.45888,0.69212,2.0337,0.35069,0.83665,7.7626e-05,7.7626e-05,7.7626e-05
228,1644.05,0.52312,1.39524,0.31813,0.83262,0.98904,0.98402,0.98808,0.75477,0.86417,0.86095,0.8359,0.45724,0.67984,2.0496,0.35227,0.82827,7.7527e-05,7.7527e-05,7.7527e-05
229,1651.32,0.54554,1.41995,0.32438,0.8431,0.97103,0.99036,0.98845,0.76204,0.85448,0.8734,0.84539,0.4696,0.65853,1.98218,0.34814,0.82486,7.7428e-05,7.7428e-05,7.7428e-05
230,1658.5,0.55298,1.43638,0.32356,0.84409,0.98693,0.98716,0.9904,0.75223,0.88356,0.88928,0.862,0.4837,0.69159,1.81334,0.35694,0.84068,7.7329e-05,7.7329e-05,7.7329e-05
231,1665.45,0.54071,1.43668,0.3255,0.83649,0.98101,0.98927,0.98966,0.75,0.85679,0.86227,0.83116,0.474,0.72281,1.88967,0.35187,0.85646,7.723e-05,7.723e-05,7.723e-05
232,1672.53,0.54253,1.36353,0.32603,0.84233,0.98393,0.9907,0.99172,0.76354,0.88876,0.89526,0.87957,0.4938,0.69923,1.83756,0.3422,0.84145,7.7131e-05,7.7131e-05,7.7131e-05
233,1679.34,0.53987,1.351,0.32448,0.83821,0.98337,0.98411,0.98836,0.77038,0.84976,0.86078,0.84301,0.45911,0.6646,2.07325,0.343,0.83147,7.7032e-05,7.7032e-05,7.7032e-05
234,1686.29,0.54342,1.45385,0.3183,0.84179,0.98091,0.98071,0.98914,0.76285,0.84862,0.8455,0.83734,0.46502,0.67154,2.03778,0.34686,0.83407,7.6933e-05,7.6933e-05,7.6933e-05
235,1693.12,0.53835,1.40476,0.32155,0.83989,0.96946,0.98118,0.9845,0.74801,0.86289,0.87749,0.8574,0.48532,0.70412,1.83377,0.35184,0.84406,7.6834e-05,7.6834e-05,7.6834e-05
236,1699.53,0.52824,1.37245,0.32125,0.83278,0.98496,0.97736,0.98786,0.74854,0.86326,0.85713,0.83785,0.46267,0.71006,1.9848,0.35957,0.84491,7.6735e-05,7.6735e-05,7.6735e-05
237,1706.18,0.53712,1.38623,0.32292,0.84269,0.97482,0.98438,0.98888,0.74859,0.85012,0.85453,0.82893,0.45595,0.69327,2.09875,0.35038,0.84181,7.6636e-05,7.6636e-05,7.6636e-05
238,1713.15,0.53834,1.3629,0.31699,0.83419,0.97929,0.97459,0.98624,0.752,0.87116,0.87272,0.8608,0.4764,0.67873,1.95411,0.34769,0.83258,7.6537e-05,7.6537e-05,7.6537e-05
239,1720.18,0.53122,1.35912,0.31771,0.83907,0.98553,0.97858,0.98774,0.75379,0.86556,0.86074,0.84864,0.46553,0.67288,1.95035,0.34803,0.83097,7.6438e-05,7.6438e-05,7.6438e-05
