Time (s),UV Hook,UV Tip,UV Lowpoint
1739178172.9000394,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9005756,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9015796,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.902523,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9036086,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9045959,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9055588,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.906629,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9076555,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9085655,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9095907,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9105814,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9116168,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.912523,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9135194,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9145746,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9155858,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9165676,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9177196,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9187214,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9195983,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.920703,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.921706,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9226923,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.923563,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.924696,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9255915,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9265125,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9276268,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.928797,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9297378,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9305155,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9315681,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
1739178172.9325416,"[563.5680541992188, 217.52291870117188]","[728.7393798828125, 310.35137939453125]","[632.15380859375, 372.12255859375]"
