hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
12,3,0.265086236723448,0.138285376628955,-2.52633867922515,-2.72520691347908,0.242642276646166,1.07621709224673,-1.306811167067,-0.284210321324034,1.23768552574256,0.132614712551151,-0.604572548081592,-1.22260061044462,-1.00029910591448,-0.826154992564786,-0.378002027892754,0.306721348802327,0.112816508859597,-0.61581980326907,3.0525034514805,-0.233753077704385,-6.64773458522871,3.86344287581441
