hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
2,1,1.886150169963,0.336809797876814,-3.22668799141451,-3.11551946311012,5.36433209297127,4.26173253237453,0.920255085980784,-0.638427712789634,0.200875604685734,2.93111925808478,-0.799062217264691,0.83594899881083,-1.17760213814788,-2.22012739159819,4.26269468467544,3.14469116798261,-0.635279397328363,2.27127477104788,5.75523829325431,271.108610391765,42.0021650718162,119.510426805163
