hook_num,trajectory_process,x_max_local,x_min_local,y_max_local,y_min_local,z_max_local,z_min_local,roll_max,pitch_max,yaw_max,x_mean_local,y_mean_local,z_mean_local
-1,-1,1.80604665412027,-1.71904454038434,0.854715280010989,-2.8978779923646,1.47069165174212,-2.22156958402056,70.8053568802807,18.8436105881346,44.2834891976134,0.953277671329195,-2.04490208993577,0.460235796873907
-1,1,2.41363664662091,-3.17314486247569,2.91135625514289,-3.62942407528941,3.69293564081361,-3.19503322155137,274.842480596378,44.7335037912604,144.523209048651,0.215121801652046,-0.249936234132606,0.842612570747537
-1,2,2.41363664662091,-3.17314486247569,2.91135625514289,-3.62942407528941,3.69293564081361,-3.19503322155137,5.39179240380887,17.4096243233947,15.240320753818,0.215121801652046,-0.249936234132606,0.842612570747537
-1,3,2.41363664662091,-3.17314486247569,2.91135625514289,-3.62942407528941,3.69293564081361,-3.19503322155137,5.33100295774336,16.1976418278518,12.61211221734,0.215121801652046,-0.249936234132606,0.842612570747537
-1,4,1.93667797725109,-2.21134231384528,2.1812052975244,-1.89998623654839,2.21007460342367,-2.69299126089949,3.8257276686902,3.85312557985056,1.6889476652558,0.105308524898911,0.517327838968778,0.439432725717562
1,1,3.44360151698304,-3.85642230728556,3.19752177131876,-5.90705409076527,10.0136835726249,-1.953434621989,293.754494638048,39.5327184005607,144.52576452435,2.41941758838125,-2.87031181184345,3.51391173891809
1,2,3.44360151698304,-3.85642230728556,3.19752177131876,-5.90705409076527,10.0136835726249,-1.953434621989,24.1723793888668,40.0211056616894,0.0675778055107301,2.41941758838125,-2.87031181184345,3.51391173891809
1,3,3.44360151698304,-3.85642230728556,3.19752177131876,-5.90705409076527,10.0136835726249,-1.953434621989,24.4083070191187,20.2963844159728,1.78981294773711,2.41941758838125,-2.87031181184345,3.51391173891809
1,4,3.47514605845018,-3.03504339231337,-3.50318202537203e-08,-2.46530276565269,2.77015695386441,-1.50105167508921,5.09519906701371,0.845713362599561,10.701547463529,2.48195645576187,-1.36245937990955,1.62734695105337
2,1,2.25813514924618e-07,-3.54460649867457,-5.54804467252224e-08,-5.87367990748424,1.94121089616883,-1.31703235697286,268.786259035598,42.9623727531088,94.4063030675499,-2.39991881087265,-4.39991116927836,0.168465497883004
2,2,2.25813514924618e-07,-3.54460649867457,-5.54804467252224e-08,-5.87367990748424,1.94121089616883,-1.31703235697286,0.227082663150753,11.5663579794146,8.56180553657128,-2.39991881087265,-4.39991116927836,0.168465497883004
2,3,2.25813514924618e-07,-3.54460649867457,-5.54804467252224e-08,-5.87367990748424,1.94121089616883,-1.31703235697286,0.227082663150753,11.5663579794146,8.56180553657128,-2.39991881087265,-4.39991116927836,0.168465497883004
2,4,2.25813514924618e-07,-2.82561959418336,-5.54804467252224e-08,-2.90298816508111,3.25773978968627e-08,-1.13136732376335,7.57122762706786e-07,1.31519740115824,-8.11038717074553e-07,-2.56861575654613,-2.80010137792993,-1.00672351227185
