epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,1129.06,0.62427,1.49093,0.45278,0.86782,0.92739,0.93555,0.96013,0.72448,0.86396,0.87291,0.87743,0.4681,0.7015,1.86964,0.44477,0.8443,8.8219e-05,8.8219e-05,8.8219e-05
121,1138.03,0.63474,1.51775,0.45451,0.87125,0.93591,0.91547,0.95926,0.72049,0.8456,0.82874,0.84261,0.44006,0.69671,1.97987,0.4427,0.84543,8.812e-05,8.812e-05,8.812e-05
122,1147.51,0.63204,1.49255,0.45374,0.87097,0.93385,0.91842,0.96229,0.71712,0.87679,0.85031,0.87587,0.47715,0.72996,1.72206,0.44808,0.84964,8.8021e-05,8.8021e-05,8.8021e-05
123,1156.23,0.62199,1.47425,0.44832,0.86655,0.93033,0.92175,0.95804,0.71563,0.8644,0.86629,0.87678,0.45898,0.72016,1.82671,0.44932,0.84925,8.7922e-05,8.7922e-05,8.7922e-05
124,1165.11,0.61988,1.46112,0.44608,0.86559,0.93538,0.9175,0.9564,0.71695,0.86809,0.85132,0.86064,0.44987,0.72071,1.96761,0.45348,0.85019,8.7823e-05,8.7823e-05,8.7823e-05
125,1174.33,0.62326,1.49499,0.4505,0.86579,0.94635,0.91043,0.96322,0.7239,0.87604,0.85383,0.86941,0.47441,0.70973,1.79721,0.44485,0.84735,8.7724e-05,8.7724e-05,8.7724e-05
126,1183.42,0.62596,1.48059,0.45579,0.87414,0.9455,0.91703,0.95699,0.72696,0.86537,0.85303,0.85892,0.44748,0.69958,1.86316,0.44209,0.84573,8.7625e-05,8.7625e-05,8.7625e-05
127,1192.59,0.61094,1.49156,0.44149,0.86535,0.93458,0.92123,0.95981,0.71978,0.86646,0.83624,0.85516,0.43986,0.71842,2.01352,0.44797,0.84927,8.7526e-05,8.7526e-05,8.7526e-05
128,1201.18,0.61718,1.47688,0.4398,0.86727,0.93315,0.9275,0.96079,0.71756,0.86475,0.86115,0.86974,0.47232,0.71464,1.75829,0.43924,0.84806,8.7427e-05,8.7427e-05,8.7427e-05
129,1210.14,0.61311,1.4586,0.4451,0.86673,0.92029,0.92589,0.95608,0.71301,0.88074,0.82524,0.85693,0.45007,0.72722,1.9087,0.45205,0.85599,8.7328e-05,8.7328e-05,8.7328e-05
130,1219.33,0.6216,1.47817,0.44964,0.86903,0.93485,0.92138,0.95601,0.72697,0.88186,0.86907,0.8804,0.46889,0.70699,1.80681,0.44426,0.84986,8.7229e-05,8.7229e-05,8.7229e-05
131,1228.03,0.61765,1.45361,0.4431,0.86449,0.93313,0.91619,0.96155,0.7195,0.87665,0.8553,0.86566,0.46318,0.70134,1.85821,0.43885,0.84613,8.713e-05,8.713e-05,8.713e-05
132,1237.66,0.62065,1.47706,0.44202,0.87073,0.94627,0.9041,0.9554,0.71735,0.88118,0.83025,0.85043,0.44302,0.72349,1.92596,0.44342,0.84833,8.7031e-05,8.7031e-05,8.7031e-05
133,1246.02,0.62081,1.42296,0.44097,0.86786,0.93309,0.91724,0.95344,0.71446,0.86943,0.82866,0.83971,0.43963,0.72734,1.99278,0.44664,0.85098,8.6932e-05,8.6932e-05,8.6932e-05
134,1255.06,0.61443,1.45288,0.43962,0.86736,0.93775,0.92425,0.96145,0.71603,0.86925,0.85858,0.86468,0.45387,0.7254,1.85998,0.44893,0.85135,8.6833e-05,8.6833e-05,8.6833e-05
135,1264.26,0.63184,1.46565,0.44765,0.87444,0.93642,0.92193,0.95862,0.71993,0.88173,0.86935,0.87025,0.46016,0.71228,1.89503,0.44237,0.84993,8.6734e-05,8.6734e-05,8.6734e-05
136,1274.26,0.62632,1.49415,0.44452,0.87292,0.94145,0.92513,0.95894,0.72485,0.87407,0.86159,0.86696,0.47009,0.70673,1.77423,0.4319,0.84582,8.6635e-05,8.6635e-05,8.6635e-05
137,1282.8,0.62335,1.42752,0.445,0.86451,0.93286,0.92081,0.95298,0.72829,0.87093,0.83462,0.85627,0.45381,0.70356,1.91426,0.44228,0.84548,8.6536e-05,8.6536e-05,8.6536e-05
138,1292.05,0.61682,1.48221,0.43958,0.86844,0.9326,0.91058,0.95376,0.71639,0.87526,0.8534,0.86984,0.4655,0.71992,1.83643,0.44321,0.84684,8.6437e-05,8.6437e-05,8.6437e-05
139,1300.49,0.61442,1.44257,0.44119,0.86294,0.94143,0.90795,0.95466,0.72266,0.87665,0.83217,0.86365,0.454,0.70966,1.93528,0.44111,0.84915,8.6338e-05,8.6338e-05,8.6338e-05
140,1309.21,0.61486,1.4397,0.43784,0.86464,0.93492,0.92193,0.95587,0.72264,0.86253,0.85218,0.86116,0.45184,0.70785,1.92971,0.43551,0.84868,8.6239e-05,8.6239e-05,8.6239e-05
141,1318.32,0.61523,1.4862,0.43259,0.86679,0.93857,0.91395,0.95142,0.72614,0.87017,0.84596,0.86436,0.46416,0.70804,1.80123,0.43761,0.84569,8.614e-05,8.614e-05,8.614e-05
142,1327.24,0.61392,1.4594,0.43366,0.8682,0.94466,0.91509,0.95768,0.72895,0.86265,0.86352,0.8743,0.47012,0.69898,1.78533,0.43433,0.84212,8.6041e-05,8.6041e-05,8.6041e-05
143,1335.75,0.62491,1.4489,0.44633,0.86964,0.94414,0.92797,0.9615,0.72638,0.87822,0.85656,0.87649,0.47825,0.71975,1.71828,0.43781,0.84761,8.5942e-05,8.5942e-05,8.5942e-05
144,1345.32,0.60978,1.48979,0.438,0.86647,0.92942,0.91373,0.95215,0.7243,0.86484,0.8522,0.86634,0.46812,0.72276,1.8318,0.44412,0.85093,8.5843e-05,8.5843e-05,8.5843e-05
145,1353.84,0.60898,1.4459,0.43171,0.86733,0.92648,0.92423,0.95957,0.72698,0.85382,0.8524,0.85532,0.45476,0.71815,1.89219,0.4345,0.85016,8.5744e-05,8.5744e-05,8.5744e-05
146,1362.84,0.61907,1.47603,0.44133,0.87198,0.93656,0.91557,0.95512,0.72048,0.88905,0.86268,0.8845,0.47137,0.73032,1.80463,0.44457,0.85132,8.5645e-05,8.5645e-05,8.5645e-05
147,1372.3,0.62078,1.54378,0.43113,0.87252,0.93858,0.92875,0.95837,0.7267,0.89029,0.87062,0.88537,0.49322,0.71446,1.66665,0.43706,0.84409,8.5546e-05,8.5546e-05,8.5546e-05
148,1381.63,0.62381,1.4994,0.43977,0.87435,0.9422,0.92052,0.96033,0.72589,0.8824,0.85963,0.87341,0.46052,0.70911,1.87057,0.42225,0.84134,8.5447e-05,8.5447e-05,8.5447e-05
149,1390.64,0.60608,1.44075,0.4357,0.86889,0.93656,0.91938,0.96001,0.73574,0.87599,0.85555,0.87555,0.47152,0.70404,1.82524,0.42921,0.84369,8.5348e-05,8.5348e-05,8.5348e-05
150,1399.9,0.60917,1.48877,0.42754,0.8661,0.92695,0.93517,0.95974,0.73283,0.88573,0.85023,0.87317,0.46388,0.69668,1.86428,0.42688,0.84347,8.5249e-05,8.5249e-05,8.5249e-05
151,1409.36,0.62711,1.50148,0.43876,0.87537,0.93984,0.91571,0.95887,0.72715,0.88668,0.85861,0.87864,0.47372,0.70629,1.81223,0.43131,0.84306,8.515e-05,8.515e-05,8.515e-05
152,1418.39,0.61523,1.48724,0.43557,0.86938,0.93355,0.93587,0.96163,0.72822,0.87296,0.86416,0.87695,0.4686,0.70246,1.80374,0.43013,0.8436,8.5051e-05,8.5051e-05,8.5051e-05
153,1426.89,0.60735,1.47069,0.42947,0.8648,0.92845,0.93736,0.96113,0.72725,0.88553,0.86359,0.87904,0.47485,0.71095,1.77269,0.43339,0.84549,8.4952e-05,8.4952e-05,8.4952e-05
154,1435.21,0.6035,1.43018,0.42713,0.86395,0.93155,0.92487,0.96028,0.72419,0.8527,0.84863,0.85661,0.45162,0.70367,1.90262,0.43316,0.8442,8.4853e-05,8.4853e-05,8.4853e-05
155,1443.59,0.61644,1.4315,0.43226,0.86583,0.93149,0.93725,0.96322,0.73028,0.85512,0.85282,0.85894,0.45313,0.69485,1.92738,0.42979,0.8428,8.4754e-05,8.4754e-05,8.4754e-05
156,1451.7,0.60663,1.45429,0.42974,0.8618,0.94047,0.92869,0.9589,0.72606,0.88238,0.85739,0.87557,0.46543,0.69232,1.83617,0.42842,0.84052,8.4655e-05,8.4655e-05,8.4655e-05
157,1460.04,0.59965,1.43225,0.42438,0.86605,0.94441,0.92747,0.96226,0.72542,0.87238,0.85544,0.86359,0.44642,0.68937,1.98699,0.42561,0.84111,8.4556e-05,8.4556e-05,8.4556e-05
158,1469.15,0.60521,1.48288,0.42818,0.86894,0.93605,0.92538,0.9566,0.72302,0.88315,0.87132,0.88338,0.47858,0.71844,1.76864,0.43727,0.84794,8.4457e-05,8.4457e-05,8.4457e-05
159,1477.59,0.61342,1.44261,0.43029,0.86464,0.94895,0.92917,0.96237,0.73004,0.87897,0.86128,0.87701,0.47066,0.72189,1.78223,0.43,0.84555,8.4358e-05,8.4358e-05,8.4358e-05
160,1486.2,0.61524,1.45838,0.42915,0.86711,0.93961,0.92853,0.95973,0.73503,0.89786,0.85712,0.87763,0.46193,0.69123,1.93555,0.42368,0.83961,8.4259e-05,8.4259e-05,8.4259e-05
161,1495.19,0.60104,1.46216,0.42336,0.86771,0.93392,0.92935,0.96118,0.73088,0.88505,0.87453,0.88902,0.47304,0.701,1.77502,0.43005,0.84335,8.416e-05,8.416e-05,8.416e-05
162,1504.11,0.60446,1.48462,0.41907,0.86723,0.9436,0.92003,0.96012,0.74081,0.86463,0.84999,0.86254,0.46338,0.68093,1.82782,0.41917,0.83934,8.4061e-05,8.4061e-05,8.4061e-05
163,1512.19,0.60006,1.41381,0.42073,0.86419,0.93251,0.92632,0.95918,0.72431,0.88343,0.84477,0.86746,0.45511,0.72572,1.9263,0.43168,0.84637,8.3962e-05,8.3962e-05,8.3962e-05
164,1520.82,0.61135,1.46863,0.42288,0.86401,0.93947,0.93523,0.96383,0.7281,0.87407,0.84971,0.858,0.45301,0.71839,1.85543,0.43129,0.84784,8.3863e-05,8.3863e-05,8.3863e-05
165,1529.36,0.60493,1.43792,0.42201,0.86668,0.93996,0.92898,0.96202,0.72672,0.8847,0.8441,0.86461,0.45723,0.70334,1.93955,0.4261,0.84122,8.3764e-05,8.3764e-05,8.3764e-05
166,1537.94,0.5964,1.48876,0.41487,0.85928,0.95088,0.91917,0.96507,0.73534,0.89038,0.86413,0.88587,0.48254,0.68703,1.74939,0.42266,0.83606,8.3665e-05,8.3665e-05,8.3665e-05
167,1546.47,0.60018,1.47896,0.41915,0.86234,0.95676,0.92777,0.96741,0.73575,0.88936,0.84424,0.86965,0.46024,0.6926,1.93793,0.42152,0.84238,8.3566e-05,8.3566e-05,8.3566e-05
168,1554.61,0.60255,1.47697,0.42114,0.8627,0.9356,0.92699,0.96304,0.72931,0.87979,0.85259,0.87992,0.47341,0.72443,1.75277,0.43389,0.84872,8.3467e-05,8.3467e-05,8.3467e-05
169,1563.59,0.60233,1.45424,0.41708,0.86685,0.92638,0.93603,0.95854,0.72973,0.87411,0.88356,0.88855,0.49284,0.70965,1.63763,0.43015,0.84624,8.3368e-05,8.3368e-05,8.3368e-05
170,1572.94,0.61707,1.48105,0.4264,0.86878,0.93258,0.93583,0.96049,0.73009,0.86039,0.85829,0.86194,0.45844,0.69723,1.92325,0.41832,0.84335,8.3269e-05,8.3269e-05,8.3269e-05
171,1580.98,0.59935,1.44503,0.41121,0.86257,0.94142,0.93108,0.96553,0.72853,0.88743,0.85278,0.87494,0.4662,0.69957,1.89928,0.41735,0.84281,8.317e-05,8.317e-05,8.317e-05
172,1588.9,0.60582,1.42383,0.4181,0.8639,0.95605,0.92328,0.96451,0.73294,0.90665,0.87562,0.89636,0.4916,0.70551,1.72509,0.42239,0.84488,8.3071e-05,8.3071e-05,8.3071e-05
173,1597.06,0.60056,1.42387,0.41585,0.8601,0.93187,0.92775,0.95633,0.72166,0.87199,0.83728,0.85367,0.44411,0.71389,2.03687,0.42909,0.84869,8.2972e-05,8.2972e-05,8.2972e-05
174,1605.87,0.6064,1.45327,0.42619,0.86903,0.93824,0.92249,0.95911,0.72945,0.87847,0.83133,0.85985,0.46163,0.70401,1.91434,0.42469,0.84953,8.2873e-05,8.2873e-05,8.2873e-05
175,1614.92,0.60231,1.4332,0.41525,0.86412,0.93248,0.92261,0.96319,0.72468,0.86968,0.86308,0.87874,0.4646,0.72482,1.80857,0.4334,0.85115,8.2774e-05,8.2774e-05,8.2774e-05
176,1624.55,0.60176,1.48951,0.42108,0.86916,0.93261,0.92636,0.96247,0.72858,0.86525,0.84046,0.85373,0.45749,0.71679,1.88258,0.42951,0.84806,8.2675e-05,8.2675e-05,8.2675e-05
177,1633.52,0.59622,1.50151,0.41007,0.86487,0.93589,0.92423,0.96045,0.73225,0.86897,0.85999,0.87866,0.4702,0.71069,1.85885,0.42382,0.84634,8.2576e-05,8.2576e-05,8.2576e-05
178,1641.9,0.58824,1.44359,0.40936,0.85738,0.94089,0.91349,0.95636,0.73228,0.87189,0.84785,0.86673,0.46798,0.71535,1.73666,0.4275,0.8473,8.2477e-05,8.2477e-05,8.2477e-05
179,1649.99,0.58702,1.44246,0.40697,0.85943,0.93775,0.92542,0.96045,0.73569,0.87039,0.84312,0.85958,0.45359,0.69798,1.96614,0.42138,0.84273,8.2378e-05,8.2378e-05,8.2378e-05
180,1658.61,0.59808,1.46236,0.41061,0.85862,0.94749,0.91736,0.96299,0.73662,0.88472,0.85039,0.87099,0.47158,0.69932,1.81568,0.42136,0.84428,8.2279e-05,8.2279e-05,8.2279e-05
181,1666.97,0.59347,1.43342,0.411,0.86206,0.95267,0.91714,0.9667,0.73723,0.89207,0.84839,0.88051,0.47762,0.69223,1.78567,0.41848,0.83926,8.218e-05,8.218e-05,8.218e-05
182,1675.11,0.59083,1.42251,0.41172,0.85994,0.93688,0.92489,0.96323,0.73141,0.87896,0.84507,0.86075,0.45083,0.69041,2.04638,0.41622,0.84053,8.2081e-05,8.2081e-05,8.2081e-05
183,1683.29,0.59701,1.42894,0.41051,0.85921,0.9356,0.92359,0.96101,0.73651,0.86762,0.85837,0.87499,0.47898,0.69239,1.81583,0.42296,0.84135,8.1982e-05,8.1982e-05,8.1982e-05
184,1694.58,0.59809,1.48208,0.40776,0.87191,0.92481,0.93893,0.96252,0.73651,0.87014,0.84874,0.86927,0.46145,0.70131,1.84227,0.41696,0.84315,8.1883e-05,8.1883e-05,8.1883e-05
185,1703.66,0.59916,1.43206,0.4092,0.8606,0.94299,0.93113,0.96851,0.73027,0.86719,0.85213,0.8589,0.45153,0.72071,1.92263,0.42018,0.8504,8.1784e-05,8.1784e-05,8.1784e-05
186,1712.73,0.59024,1.42077,0.41092,0.85643,0.93238,0.93573,0.96395,0.73515,0.86108,0.84343,0.85988,0.45754,0.71144,1.95827,0.41752,0.8498,8.1685e-05,8.1685e-05,8.1685e-05
187,1721.66,0.58432,1.44212,0.40604,0.86102,0.94748,0.92395,0.96423,0.73637,0.88084,0.85774,0.88121,0.46767,0.70784,1.87103,0.42126,0.84779,8.1586e-05,8.1586e-05,8.1586e-05
188,1730.32,0.60818,1.41943,0.41946,0.86418,0.94485,0.91748,0.95845,0.73517,0.89323,0.82377,0.86494,0.46693,0.70705,1.91709,0.42247,0.84767,8.1487e-05,8.1487e-05,8.1487e-05
189,1739.18,0.60902,1.44509,0.41948,0.86485,0.94768,0.92603,0.9618,0.73053,0.87225,0.84542,0.86132,0.46281,0.72858,1.86731,0.42659,0.84932,8.1388e-05,8.1388e-05,8.1388e-05
190,1748.29,0.598,1.43662,0.40887,0.85946,0.94057,0.92801,0.96066,0.73578,0.87438,0.84423,0.86108,0.45842,0.70533,1.85862,0.42065,0.84392,8.1289e-05,8.1289e-05,8.1289e-05
191,1757.07,0.59263,1.42714,0.40657,0.85322,0.92718,0.92386,0.95892,0.7298,0.88283,0.83252,0.85779,0.46549,0.72616,1.87576,0.43234,0.85164,8.119e-05,8.119e-05,8.119e-05
192,1766.87,0.58088,1.46293,0.39632,0.85622,0.9204,0.92616,0.95767,0.73195,0.89163,0.84477,0.87493,0.48784,0.70338,1.73045,0.41677,0.84365,8.1091e-05,8.1091e-05,8.1091e-05
193,1776.36,0.59748,1.43996,0.41587,0.86357,0.95249,0.90244,0.96202,0.73284,0.88967,0.851,0.87493,0.47259,0.71475,1.75091,0.41908,0.84776,8.0992e-05,8.0992e-05,8.0992e-05
194,1784.25,0.58444,1.36655,0.40066,0.85274,0.94815,0.92278,0.9648,0.73108,0.87429,0.84358,0.86428,0.44756,0.70482,2.0193,0.4149,0.8451,8.0893e-05,8.0893e-05,8.0893e-05
195,1794.67,0.60824,1.48551,0.416,0.86893,0.92639,0.93876,0.96571,0.73275,0.8812,0.83827,0.86598,0.47052,0.69903,1.83294,0.41281,0.84541,8.0794e-05,8.0794e-05,8.0794e-05
196,1803.36,0.59471,1.45466,0.40348,0.86149,0.92894,0.93258,0.96751,0.73963,0.87275,0.84353,0.86412,0.47212,0.71539,1.79095,0.41926,0.8454,8.0695e-05,8.0695e-05,8.0695e-05
197,1814.09,0.60245,1.48613,0.40769,0.86799,0.93048,0.9311,0.96667,0.73036,0.8697,0.84514,0.86576,0.46185,0.73538,1.845,0.43062,0.85283,8.0596e-05,8.0596e-05,8.0596e-05
198,1825.54,0.6003,1.51516,0.40742,0.86692,0.93139,0.93214,0.96547,0.73286,0.87547,0.85436,0.87409,0.47597,0.71199,1.77172,0.41792,0.84887,8.0497e-05,8.0497e-05,8.0497e-05
199,1836.13,0.58754,1.4509,0.40166,0.86225,0.94729,0.94091,0.96728,0.73718,0.87181,0.86181,0.87046,0.46968,0.69839,1.84134,0.41117,0.84457,8.0398e-05,8.0398e-05,8.0398e-05
200,1846.79,0.58314,1.44322,0.39859,0.85787,0.95821,0.91531,0.96601,0.73543,0.88848,0.85034,0.87275,0.4713,0.71028,1.80734,0.42111,0.8479,8.0299e-05,8.0299e-05,8.0299e-05
201,1858.29,0.60708,1.44962,0.41032,0.86467,0.93117,0.94306,0.96245,0.72943,0.90335,0.86178,0.8886,0.48287,0.72444,1.70076,0.42341,0.85253,8.02e-05,8.02e-05,8.02e-05
202,1868.8,0.60372,1.46479,0.40876,0.86336,0.92726,0.93626,0.96531,0.73914,0.86899,0.86414,0.87504,0.47144,0.69461,1.838,0.41227,0.84272,8.0101e-05,8.0101e-05,8.0101e-05
203,1879,0.59129,1.45117,0.40022,0.86513,0.95426,0.93069,0.966,0.7415,0.88761,0.863,0.87829,0.48246,0.69224,1.81467,0.40521,0.84358,8.0002e-05,8.0002e-05,8.0002e-05
204,1888.79,0.58897,1.47898,0.39887,0.86458,0.95412,0.92249,0.96774,0.73642,0.87571,0.84503,0.86703,0.4683,0.70958,1.8153,0.41585,0.84732,7.9903e-05,7.9903e-05,7.9903e-05
205,1898.2,0.59099,1.44939,0.40287,0.86041,0.95444,0.93169,0.96637,0.73313,0.89457,0.8701,0.89307,0.46653,0.7003,1.85507,0.41435,0.843,7.9804e-05,7.9804e-05,7.9804e-05
206,1907.17,0.59334,1.42101,0.40477,0.85875,0.95063,0.93574,0.96871,0.73789,0.88438,0.84681,0.86857,0.47078,0.70678,1.81166,0.4244,0.84713,7.9705e-05,7.9705e-05,7.9705e-05
207,1916.68,0.58872,1.44363,0.40277,0.86245,0.94397,0.94024,0.96481,0.73764,0.8757,0.86322,0.87936,0.47648,0.69696,1.8001,0.41388,0.8427,7.9606e-05,7.9606e-05,7.9606e-05
208,1926.01,0.59124,1.45132,0.40446,0.86612,0.9482,0.9388,0.97057,0.74134,0.88865,0.86778,0.88887,0.47964,0.68155,1.7453,0.4083,0.83652,7.9507e-05,7.9507e-05,7.9507e-05
209,1935.38,0.60229,1.42322,0.41158,0.86414,0.94344,0.93597,0.96508,0.74408,0.88913,0.87227,0.89129,0.47706,0.68803,1.78683,0.41014,0.84173,7.9408e-05,7.9408e-05,7.9408e-05
210,1945.41,0.58959,1.42906,0.40326,0.86328,0.93343,0.94035,0.96569,0.7446,0.86833,0.85918,0.87189,0.4758,0.70072,1.80522,0.40995,0.84638,7.9309e-05,7.9309e-05,7.9309e-05
211,1955.02,0.59014,1.44215,0.41141,0.85616,0.92479,0.93457,0.96175,0.73926,0.88562,0.83316,0.86176,0.45187,0.70061,2.02888,0.41058,0.84754,7.921e-05,7.921e-05,7.921e-05
212,1964.46,0.58727,1.43023,0.40267,0.86217,0.93499,0.93795,0.9652,0.74054,0.88488,0.83403,0.86421,0.46217,0.70192,1.93884,0.41451,0.84817,7.9111e-05,7.9111e-05,7.9111e-05
213,1973.64,0.59144,1.42401,0.39918,0.85879,0.94923,0.92864,0.96694,0.74061,0.87983,0.85978,0.87793,0.4733,0.69088,1.87042,0.40774,0.84205,7.9012e-05,7.9012e-05,7.9012e-05
214,1982.1,0.58892,1.40509,0.40244,0.85622,0.94123,0.93643,0.96657,0.74135,0.87962,0.85736,0.87864,0.46248,0.6786,1.9232,0.40653,0.83824,7.8913e-05,7.8913e-05,7.8913e-05
215,1991.39,0.58189,1.42036,0.39897,0.85689,0.95449,0.93014,0.9682,0.74187,0.88477,0.84921,0.86495,0.46015,0.68986,1.9243,0.40635,0.84325,7.8814e-05,7.8814e-05,7.8814e-05
216,2000.07,0.58305,1.40135,0.39389,0.85305,0.94496,0.94751,0.96913,0.73937,0.86616,0.87089,0.87356,0.47435,0.69181,1.83667,0.40206,0.84214,7.8715e-05,7.8715e-05,7.8715e-05
217,2009.77,0.58368,1.44299,0.40349,0.85598,0.95187,0.93657,0.96917,0.73483,0.87486,0.85491,0.86613,0.45961,0.70189,1.96597,0.40754,0.84428,7.8616e-05,7.8616e-05,7.8616e-05
218,2019.87,0.59003,1.42915,0.40353,0.86087,0.93582,0.94173,0.96797,0.74011,0.88634,0.85065,0.87805,0.47604,0.69694,1.8293,0.406,0.84509,7.8517e-05,7.8517e-05,7.8517e-05
219,2029.82,0.59096,1.46396,0.40368,0.86325,0.94321,0.92903,0.96605,0.74228,0.89424,0.84839,0.87919,0.47983,0.68915,1.79119,0.40361,0.84252,7.8418e-05,7.8418e-05,7.8418e-05
220,2039.69,0.5809,1.42352,0.39382,0.85852,0.94957,0.92337,0.96296,0.7389,0.89625,0.84895,0.87391,0.4726,0.68307,1.78886,0.40007,0.84285,7.8319e-05,7.8319e-05,7.8319e-05
221,2048.64,0.58017,1.40912,0.39611,0.85711,0.94556,0.92927,0.96309,0.73485,0.88788,0.84587,0.86762,0.46234,0.70143,1.93761,0.40345,0.84637,7.822e-05,7.822e-05,7.822e-05
222,2057.28,0.57217,1.38178,0.39447,0.85736,0.95434,0.92765,0.96394,0.73651,0.87778,0.85368,0.86851,0.45456,0.70787,2.01649,0.40117,0.8539,7.8121e-05,7.8121e-05,7.8121e-05
223,2065.97,0.58481,1.36292,0.39826,0.85992,0.94632,0.9292,0.9631,0.73737,0.86938,0.84701,0.86179,0.45233,0.70771,2.00017,0.40684,0.85363,7.8022e-05,7.8022e-05,7.8022e-05
224,2075.37,0.57794,1.44829,0.38736,0.85696,0.94471,0.92967,0.96617,0.73575,0.88742,0.86961,0.88979,0.48162,0.70242,1.76572,0.40662,0.84771,7.7923e-05,7.7923e-05,7.7923e-05
225,2085.02,0.58148,1.45733,0.39448,0.86041,0.93442,0.94297,0.96677,0.74124,0.88286,0.862,0.88623,0.49335,0.70615,1.61577,0.40939,0.8481,7.7824e-05,7.7824e-05,7.7824e-05
226,2093.97,0.57817,1.42729,0.39192,0.8579,0.94614,0.9293,0.96756,0.73455,0.86562,0.83669,0.86225,0.44693,0.69468,1.9269,0.40413,0.8461,7.7725e-05,7.7725e-05,7.7725e-05
227,2104.1,0.58582,1.4395,0.39111,0.85761,0.95623,0.9286,0.96788,0.73871,0.8827,0.86053,0.87894,0.47514,0.69288,1.82307,0.40439,0.84273,7.7626e-05,7.7626e-05,7.7626e-05
228,2113.09,0.57096,1.39739,0.38282,0.8597,0.94417,0.93763,0.96949,0.746,0.876,0.86279,0.87614,0.46346,0.6807,1.85915,0.39434,0.83951,7.7527e-05,7.7527e-05,7.7527e-05
229,2121.98,0.56911,1.36235,0.3874,0.85566,0.94023,0.93475,0.96578,0.74053,0.86219,0.85072,0.8626,0.45446,0.69442,1.99076,0.40399,0.84632,7.7428e-05,7.7428e-05,7.7428e-05
230,2131.66,0.58125,1.46224,0.39195,0.8551,0.94497,0.93462,0.96784,0.7429,0.86687,0.86799,0.88031,0.48057,0.68624,1.81602,0.39779,0.84253,7.7329e-05,7.7329e-05,7.7329e-05
231,2140.98,0.58134,1.42016,0.39325,0.86006,0.95839,0.92504,0.9666,0.73763,0.88826,0.86509,0.88507,0.48812,0.69667,1.70065,0.40196,0.84588,7.723e-05,7.723e-05,7.723e-05
232,2149.99,0.57741,1.4417,0.39112,0.856,0.95502,0.92973,0.96669,0.73839,0.89388,0.85068,0.87493,0.47067,0.70872,1.82052,0.40425,0.84788,7.7131e-05,7.7131e-05,7.7131e-05
233,2158.79,0.58173,1.39747,0.38992,0.85919,0.94745,0.93304,0.96689,0.73587,0.89467,0.85517,0.88169,0.46671,0.70369,1.86579,0.40556,0.84626,7.7032e-05,7.7032e-05,7.7032e-05
234,2169.96,0.5919,1.44628,0.39944,0.86527,0.95162,0.93384,0.96981,0.73973,0.89816,0.86465,0.89173,0.48337,0.69824,1.79388,0.40124,0.84471,7.6933e-05,7.6933e-05,7.6933e-05
235,2179.08,0.57643,1.40687,0.3897,0.85823,0.94435,0.93257,0.96767,0.74465,0.87724,0.84076,0.86076,0.45188,0.70553,1.9652,0.39801,0.84509,7.6834e-05,7.6834e-05,7.6834e-05
236,2187.65,0.57129,1.38028,0.38406,0.8542,0.95549,0.94038,0.97112,0.74435,0.89088,0.85622,0.87661,0.46114,0.68568,1.94699,0.39201,0.83701,7.6735e-05,7.6735e-05,7.6735e-05
237,2197.18,0.59263,1.43336,0.39348,0.85867,0.95721,0.93489,0.96965,0.74153,0.86429,0.86253,0.86392,0.46209,0.67928,1.92611,0.39288,0.83524,7.6636e-05,7.6636e-05,7.6636e-05
238,2206.91,0.573,1.41403,0.3872,0.85693,0.96201,0.9333,0.97093,0.74283,0.88941,0.84504,0.87095,0.46266,0.68021,1.94941,0.3889,0.83831,7.6537e-05,7.6537e-05,7.6537e-05
239,2215.91,0.57607,1.43884,0.38648,0.85375,0.94202,0.94145,0.96983,0.74216,0.87911,0.85408,0.88028,0.47512,0.68856,1.83458,0.39428,0.84194,7.6438e-05,7.6438e-05,7.6438e-05
240,2226.24,0.5811,1.44869,0.39494,0.85872,0.95379,0.92614,0.96994,0.74531,0.90267,0.87818,0.89836,0.50118,0.69761,1.6792,0.39942,0.84501,7.6339e-05,7.6339e-05,7.6339e-05
241,2236.05,0.57338,1.43611,0.38804,0.85826,0.95195,0.92877,0.96885,0.74643,0.87784,0.86067,0.87669,0.47288,0.69387,1.80676,0.39196,0.84724,7.624e-05,7.624e-05,7.624e-05
242,2245.37,0.58294,1.42532,0.39236,0.85969,0.94066,0.93313,0.96548,0.74108,0.87699,0.86328,0.87351,0.47352,0.72175,1.83741,0.40498,0.85588,7.6141e-05,7.6141e-05,7.6141e-05
243,2254.25,0.5898,1.39467,0.40147,0.86346,0.94396,0.93936,0.96813,0.7396,0.88561,0.86286,0.88011,0.47562,0.70944,1.78615,0.40098,0.8513,7.6042e-05,7.6042e-05,7.6042e-05
244,2262.99,0.57999,1.41971,0.39062,0.85794,0.93421,0.94896,0.97076,0.74544,0.87287,0.85313,0.87481,0.45915,0.69023,1.94447,0.39535,0.84268,7.5943e-05,7.5943e-05,7.5943e-05
