Time (s),UV Hook,UV Tip,UV Lowpoint
1739180820.3383777,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.338772,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3397503,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3407526,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3417556,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3427515,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3437304,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3447587,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3457596,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3467777,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3477314,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3487318,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.34977,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3508267,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3517976,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3527465,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3537996,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3547225,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3557613,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3567142,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3577673,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3587844,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3597512,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3607757,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3617585,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.362755,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.363789,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3647346,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3659234,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.366875,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3678582,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3688974,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.36983,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3707511,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3717363,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3727164,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3737135,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3747354,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3757443,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3767247,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3777692,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3787167,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.379744,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3807368,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.381742,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3827422,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.383729,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3847554,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3857415,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3867197,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3877509,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.388729,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3897278,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.3907485,"[441.365966796875, 213.85179138183594]","[611.9984130859375, 294.6811828613281]","[516.2109985351562, 363.73883056640625]"
1739180820.404565,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4050076,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4057415,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4067717,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4077637,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4087613,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.409767,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.41075,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4117644,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4127424,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4137268,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4147584,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4157333,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4167588,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4177227,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4187522,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.419767,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4207718,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4217622,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4227414,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4237576,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.424755,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4257412,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4267247,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4277408,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4287484,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.429749,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.430721,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.431742,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.432756,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4337192,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.434773,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4357572,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4367883,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4377584,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4387434,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.439752,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4407237,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
1739180820.4417362,"[524.2418823242188, 215.97740173339844]","[691.3572387695312, 304.7727966308594]","[595.1369018554688, 369.2787780761719]"
