hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
21,3,0.105951964753899,1.58972024291417,-0.515608991777412,-8.90290802457122e-10,2.15040833133162,1.58435994853925,-1.39380063046701e-10,-6.57252170385842e-10,-1.33262096824183e-06,-1.33262052665425e-06,-3.49702659300164,-3.47852979724688,-0.01514027741551,1.34714697556683,1.92853664254585,1.40495080156794,-2.47548770866335,-2.46305708183571,3.91058454444369,0.568459334047503,-0.333285890847112,4.34892211360792
