Time (s),UV Hook,UV Tip,UV Lowpoint
1739181155.8563776,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.857298,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8581872,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8592362,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.860241,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.86122,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8622103,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8631966,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.864205,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8652575,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.866214,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8671923,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8682153,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.869292,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8702407,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8712945,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8722038,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8732488,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.874212,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.875189,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.876218,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.877253,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8782356,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8791947,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.880223,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.881252,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8821921,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8832068,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8842046,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8852642,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8862398,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8872788,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.888246,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8893032,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8902292,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8911898,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.892242,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8932903,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8941953,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.895185,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8962116,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8972836,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8982146,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.8991957,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9002464,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9012446,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9022758,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9032216,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.904205,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9052804,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9061954,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9072106,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9081883,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9092493,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9102771,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9112122,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.912198,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9134152,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9141958,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.9152043,"[446.3312683105469, 214.88218688964844]","[617.0689697265625, 295.9979248046875]","[521.4986572265625, 364.8763122558594]"
1739181155.931892,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9322865,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9332008,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9341936,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9352071,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9362571,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9372094,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9381788,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9392414,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9402363,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9412892,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9421935,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9432018,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9441905,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.945299,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9461977,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9472387,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9482095,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9491894,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9501965,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9512074,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9521902,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9532688,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9542341,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9552379,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9562452,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9572263,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9582186,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9592679,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.960204,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9613187,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.962212,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
1739181155.9632123,"[517.4375, 216.6058807373047]","[684.7360229492188, 305.7259826660156]","[588.869384765625, 369.6931457519531]"
