hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
15,3,-9.27349745438732e-07,-8.42023130180662e-07,-6.12846182312221,-2.4150130265017,3.44919787365609,6.18387440810119,-1.75653360656725e-06,4.71177811160506e-07,2.42403984884731e-07,3.46794293045665,-2.61653429720423,-1.75303624371094e-06,-3.64993944410711,-1.31985153184355,2.00183604555019,3.78689836834665,-1.68838041382215,2.02089173278632,6.85333068491441,0.980698101012251,4.13512118347152,1.60619650552632
