x,y,z,roll,pitch,yaw
-506.85904784594385,933.877366209289,729.9026570813455,-68.22183304022204,21.75927299914706,29.359015664871087
-515.2458639488796,934.6963898519558,724.5702478867076,-68.22183304022204,21.75927299914706,29.359015664871087
-516.0736143448162,934.7757391140489,723.0891650536844,-68.22183304022204,21.75927299914706,29.359015664871087
-517.2256143604425,934.9183554846053,721.5296350483572,-68.22183304022204,21.75927299914706,29.359015664871087
-518.5367102120472,934.0899121274628,720.0219446177174,-68.22183304022204,21.75927299914706,29.359015664871087
-519.8436912702704,934.2593196937673,718.6321851083283,-68.22183304022204,21.75927299914706,29.359015664871087
-521.461454752041,933.5089954112447,717.3886626189086,-68.22183304022204,21.75927299914706,29.359015664871087
-523.0810473532753,933.7588112786293,716.501465797464,-68.22183304022204,21.75927299914706,29.359015664871087
-524.8570073975715,934.0570565516643,716.1123955444443,-68.22183304022204,21.75927299914706,29.359015664871087
-526.9226497044526,933.4361260590043,716.2048797584316,-68.22183304022204,21.75927299914706,29.359015664871087
-528.8539467285779,933.746261147661,716.0668699678431,-68.22183304022204,21.75927299914706,29.359015664871087
