x,y,z,roll,pitch,yaw
574.2725227092515,-498.0091977633329,341.8787336680999,25.932190292367498,27.92094911244053,46.40551376498953
574.1834959292917,-497.6297948459616,341.94269570976803,28.564270543940953,26.7049888001572,50.70624262584487
573.8923874448966,-497.0180804149034,342.1915470557839,31.09160673900259,25.284592182707314,54.87069564560994
573.425882286956,-496.2392824939357,342.6041630520365,33.49848985964814,23.669086964596936,58.88789779361856
572.8106654863594,-495.3586291068361,343.15941904441434,35.77308734090083,21.868988898740042,62.75087484495244
572.0734220739963,-494.441348277382,343.8361903788066,37.907160729214255,19.895571975399918,66.45641575196194
571.2408370807565,-493.5526680293514,344.6133524011017,39.89561709913863,17.760489186130336,70.0046762505338
570.3395955375295,-492.75781638652137,345.46978045718856,41.73596746485589,15.47545776049274,73.39869844883134
569.3963824752047,-492.12202137266974,346.38434989295627,43.427753845462505,13.0520133342658,76.64391000955347
568.4378829246718,-491.71051101157383,347.33593605429314,44.97199014079341,10.501330504402107,79.74765059638156
567.4907819168207,-491.5885133270115,348.30341428708846,46.37064498025674,7.834102845453221,82.71875698587715
