Time (s),UV Hook,UV Tip,UV Lowpoint
1739178580.9596806,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9602644,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9613194,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9622607,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9632616,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9642644,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9652762,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9662812,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.967278,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.968281,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9692712,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9702537,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9712687,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9723332,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9732797,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9742603,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9752786,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.976306,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9773471,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9782727,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9792502,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.980329,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9812884,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9823084,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9832628,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9842753,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9853146,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9863904,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.987389,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9883392,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.989353,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9904156,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.991402,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.992375,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9934053,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9942727,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9952745,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.996276,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.997278,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.99828,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178580.9992628,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0002766,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0013187,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.002308,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0032969,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0042825,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0052772,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0062757,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0072584,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0082464,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0093071,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0102658,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0112586,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0122468,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.0132856,"[232.2155303955078, 232.81565856933594]","[385.5122985839844, 309.03887939453125]","[326.08172607421875, 372.97662353515625]"
1739178581.025972,"[242.9099884033203, 225.23609924316406]","[404.86846923828125, 310.29119873046875]","[323.89019775390625, 372.9311218261719]"
1739178581.0263553,"[242.9099884033203, 225.23609924316406]","[404.86846923828125, 310.29119873046875]","[323.89019775390625, 372.9311218261719]"
1739178581.0272806,"[242.9099884033203, 225.23609924316406]","[404.86846923828125, 310.29119873046875]","[323.89019775390625, 372.9311218261719]"
1739178581.0283446,"[242.9099884033203, 225.23609924316406]","[404.86846923828125, 310.29119873046875]","[323.89019775390625, 372.9311218261719]"
1739178581.029288,"[242.9099884033203, 225.23609924316406]","[404.86846923828125, 310.29119873046875]","[323.89019775390625, 372.9311218261719]"
