Time (s),UV Hook,UV Tip,UV Lowpoint
1739180914.3553348,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3558407,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.356843,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3578508,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3588414,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3598423,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3608308,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.361851,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.362845,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3638268,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.364824,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3658397,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3668368,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3678374,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3688512,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.369828,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.370839,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.371834,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3728383,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3738747,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.374831,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.375873,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.376835,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3778334,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3788445,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3798962,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3808432,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3818362,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
1739180914.3828595,"[152.6798553466797, 274.9926452636719]","[254.59059143066406, 302.5830383300781]","[324.9750671386719, 372.64013671875]"
