Time (s),UV Hook,UV Tip,UV Lowpoint
1739179685.6213822,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6217709,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6226535,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.623668,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6246712,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6256618,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6266809,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6276746,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6286545,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6296682,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.630672,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.631716,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.632701,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6337028,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6347425,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6356688,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.636639,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6376832,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6386695,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.639674,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6406734,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6417012,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.642727,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6437554,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6447062,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6456673,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6466727,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6476836,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6487155,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.649662,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6506567,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6516724,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6526663,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.653725,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6547062,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6556647,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6567137,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6576867,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.658689,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6596653,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.660671,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6616802,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6629858,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.664,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6647878,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6658092,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6666481,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.667665,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6687407,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6696587,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.670657,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6716542,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6726694,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
1739179685.6737354,"[553.5149536132812, 206.4830780029297]","[718.798828125, 303.26153564453125]","[621.11865234375, 367.1230163574219]"
