Time (s),UV Hook,UV Tip,UV Lowpoint
1739179697.4971228,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.4976814,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.4986846,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.499678,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5006626,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.501665,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5028045,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5037854,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5048022,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5057447,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.506677,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.507673,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.508666,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.509679,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5106776,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5116742,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5126772,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5137289,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.514664,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5156639,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5166552,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.517727,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5186613,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5196562,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.520654,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5216854,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.522678,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.523675,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.52471,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5257149,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5266838,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.52766,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5286689,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.529661,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.530667,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.531689,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5326712,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.533722,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5346777,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.535661,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5366585,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5376666,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.538707,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5396986,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5406675,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5416765,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5426788,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5436585,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5446656,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.545653,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5466573,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5476713,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.548657,"[206.22218322753906, 220.97650146484375]","[359.5119323730469, 302.2906799316406]","[297.7140808105469, 366.1053771972656]"
1739179697.5625231,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5629258,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5636778,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5646617,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5656698,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5667195,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5676804,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5686855,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5696735,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.570657,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.571661,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5727177,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5736794,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5746791,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5756779,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.576656,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5776658,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.578669,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.579662,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
1739179697.5807188,"[208.15823364257812, 211.85995483398438]","[369.29986572265625, 301.82244873046875]","[287.5960388183594, 365.7620544433594]"
