Time (s),UV Hook,UV Tip,UV Lowpoint
1738933939.5541008,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5548234,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.555807,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5568511,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5579045,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5588574,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5599358,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5609357,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.561971,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5629416,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5638149,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5648613,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.565945,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.566883,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.567838,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5688174,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5698364,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5708544,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5718408,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5728536,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5739067,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5748565,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.575861,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5769,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5778759,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5788586,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5798857,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5808399,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5819023,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5828674,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.583869,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.584923,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5858781,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5868554,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5878506,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5888283,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
1738933939.5898302,"[267.91595458984375, 222.19451904296875]","[436.4447021484375, 310.1693115234375]","[334.5583190917969, 372.1319274902344]"
