x,y,z,roll,pitch,yaw
-6.802717813445852,1024.3930768146647,707.0879357481472
-6.079224490020124,1027.9889785361522,711.0149725784664
-5.576555122176586,1031.8861216853302,714.6452016245767
-5.262883673890769,1036.0194535248968,718.0634925608626
-5.106384109138219,1040.3239213175493,721.3547150617097
-5.075230391894465,1044.7344723259855,724.6037388015028
-5.137596486135024,1049.1860538129029,727.8954334546269
-5.2616563558354414,1053.6136130409986,731.3146686954668
-5.415583964971248,1057.952097272971,734.9463141984075
-5.567553277517973,1062.1364537715174,738.8752396378344
-5.685738257451149,1066.1016297993351,743.1863146881323
