x,y,z,roll,pitch,yaw
818.1766281006592,-494.4950475765718,352.0664105072359,-0.8378332890745114,-1.3699935492033626,32.34802313763056
810.5999104561268,-488.0344372615016,351.7039998508171,-0.8378332890745114,-1.3699935492033626,32.34802313763056
809.7949078532911,-486.31273411152483,351.7410026207227,-0.8378332890745114,-1.3699935492033626,32.34802313763056
808.830546150738,-484.6726288350412,351.8065209477145,-0.8378332890745114,-1.3699935492033626,32.34802313763056
807.7060978085158,-482.8673199637153,351.8869941051595,-0.8378332890745114,-1.3699935492033626,32.34802313763056
806.5822198331362,-481.2250399227312,351.9755273200092,-0.8378332890745114,-1.3699935492033626,32.34802313763056
805.1377462479012,-479.7467554177881,352.1249872263637,-0.8378332890745114,-1.3699935492033626,32.34802313763056
803.5733897327148,-478.6513401035096,351.4374885928554,-0.8378332890745114,-1.3699935492033626,32.34802313763056
801.8123355896894,-477.83215592848387,351.6679512563303,-0.8378332890745114,-1.3699935492033626,32.34802313763056
799.8903642681778,-477.3409655166839,351.93405975096243,-0.8378332890745114,-1.3699935492033626,32.34802313763056
797.8645719631431,-477.15432635185573,351.35470304856847,-0.8378332890745114,-1.3699935492033626,32.34802313763056
