hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
22,2,-3.29350768879522e-09,0.263109660296646,-1.36730344500279,-1.01162877138061,0.116977096995583,-1.38134896273191e-07,-1.27768804364717,-0.930288087907244,-3.54873577634862e-07,-2.95403620201692e-07,-2.07001093862095,-2.47713603325152,-0.697323802988867,-0.299622838783134,-0.361127381879472,-0.207173936534857,-0.907038662961971,-1.14356305582821,2.77826128987261,0.779294142168581,-1.01874437774541e-07,0.0217963254683013
