x,y,z,roll,pitch,yaw
-76.91792695993865,974.9107379761654,740.6949595380493,-91.95794207444933,67.71514970181782,173.0007648080371
-67.68424418273304,975.008234711247,736.8906775210282,-91.23703825953474,55.30397897643899,170.51611984698272
-66.74411703078704,974.8774118623038,736.2310500485934,-91.39331272358518,59.241338260516514,170.8676169677334
-65.64630168263318,974.7339006989159,735.5695617740927,-91.3960160343758,59.229230662066335,171.09322546920973
-64.54851782524844,974.5948631386939,734.9081116936118,-91.77310379488726,65.80503901285483,171.28851312356764
-63.44919000397465,974.4658275851446,734.4086238444543,-91.55916104143553,62.40438907885772,171.49780600686876
-62.35086537514411,974.3373083965425,733.8282600450759,-91.5598211932991,62.40064295781898,171.55354625350557
-61.25201658606471,974.2098292090925,733.2475926376222,-90.62915443351154,75.60400995555219,125.85591305292888
-60.28754845680561,972.9039549869915,732.8317838362627,-106.3254566730793,86.62065564994714,-159.04173292878681
-58.89106248363203,973.9690659204279,732.7318113617309,-139.91503784774986,88.9894348831415,124.60425989159233
-57.6295397793877,973.8506226745722,732.7153769507538,180.0,0.0,0.0
