Time (s),UV Hook,UV Tip,UV Lowpoint
1738934122.3831975,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3841333,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3851392,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3861785,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.387122,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3881586,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3891413,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3901565,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3911612,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.392139,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3931496,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3942475,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3951466,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3961544,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3971732,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.39819,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.3991268,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.4001312,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.401146,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.4021723,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.4031441,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.404133,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.4051235,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.406163,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.40717,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
1738934122.408131,"[600.7194213867188, 220.1410369873047]","[763.8328857421875, 314.5696105957031]","[666.587158203125, 374.3017578125]"
