x,y,z,roll,pitch,yaw
164.3895101647019,1023.88579320711,681.5534761870045
165.1849562542572,1029.2260958395873,684.8563608709846
165.73772875886914,1034.6083931899611,687.9955523193953
166.08221472672315,1040.0266522765537,691.0306137050176
166.25280120600462,1045.4748401176867,694.0211082006324
166.28387524489904,1050.946923731682,697.0265989790207
166.20982389159184,1056.4368701368614,700.1066492129634
166.06503419426843,1061.9386463515473,703.3208220752415
165.88389320111435,1067.4462193940608,706.728680738636
165.70078796031487,1072.9535562827243,710.3897883759278
165.55010552005558,1078.4546240358598,714.3637081598978
