Time (s),UV Hook,UV Tip,UV Lowpoint
1739180504.3789198,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3793736,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3803458,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3812916,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3823388,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3832946,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3843613,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3853383,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3863618,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3872917,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3883462,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.389374,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3903034,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3913095,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3923223,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3933496,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3943403,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3953109,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3963366,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.397336,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3983045,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.3993576,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.400294,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.4013343,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.4023438,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
1739180504.4033475,"[451.52947998046875, 214.8284149169922]","[622.3438110351562, 296.27459716796875]","[526.7561645507812, 365.0924987792969]"
