epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,3086.14,0.5362,1.37118,0.32183,0.85027,0.95364,0.95136,0.96999,0.76371,0.90041,0.89271,0.89937,0.4972,0.69912,1.83332,0.3452,0.85539,8.8219e-05,8.8219e-05,8.8219e-05
121,3110.8,0.52919,1.34062,0.31865,0.84794,0.96429,0.95769,0.97763,0.7618,0.87268,0.86838,0.86863,0.46709,0.70054,1.97063,0.34567,0.85262,8.812e-05,8.812e-05,8.812e-05
122,3137.95,0.53934,1.3907,0.31905,0.85027,0.96688,0.95001,0.97468,0.76262,0.89194,0.88376,0.89345,0.48855,0.69343,1.77664,0.34289,0.84834,8.8021e-05,8.8021e-05,8.8021e-05
123,3163.88,0.53617,1.34073,0.32146,0.84886,0.9614,0.95816,0.97985,0.76668,0.88218,0.88399,0.88617,0.48088,0.69196,1.89855,0.3455,0.84322,8.7922e-05,8.7922e-05,8.7922e-05
124,3190.36,0.5363,1.37167,0.31884,0.84866,0.95607,0.95882,0.97242,0.76262,0.87466,0.87665,0.88972,0.49121,0.70478,1.77933,0.34417,0.8514,8.7823e-05,8.7823e-05,8.7823e-05
125,3215.46,0.53644,1.37356,0.32027,0.84739,0.96599,0.94961,0.97767,0.76233,0.9027,0.89107,0.89913,0.51596,0.69926,1.70457,0.34434,0.84435,8.7724e-05,8.7724e-05,8.7724e-05
126,3240.43,0.53549,1.35467,0.31702,0.85023,0.96671,0.96429,0.97996,0.76492,0.89792,0.89462,0.8988,0.49454,0.6962,1.8297,0.34247,0.84417,8.7625e-05,8.7625e-05,8.7625e-05
127,3266.7,0.53932,1.3615,0.32239,0.85347,0.96993,0.95712,0.97484,0.76393,0.90999,0.89664,0.91252,0.50978,0.69023,1.68637,0.33988,0.84969,8.7526e-05,8.7526e-05,8.7526e-05
128,3291.32,0.52822,1.32579,0.32141,0.8457,0.969,0.96793,0.9794,0.76147,0.90479,0.90292,0.90161,0.48898,0.70033,1.82744,0.33826,0.84821,8.7427e-05,8.7427e-05,8.7427e-05
129,3316.92,0.52882,1.33614,0.31376,0.84799,0.96131,0.95558,0.97194,0.76588,0.88281,0.88229,0.8866,0.48775,0.68507,1.8637,0.34221,0.84617,8.7328e-05,8.7328e-05,8.7328e-05
130,3342.32,0.52939,1.35113,0.31409,0.84274,0.96453,0.95798,0.97525,0.76251,0.88846,0.88514,0.88415,0.48685,0.69528,1.85406,0.34065,0.85305,8.7229e-05,8.7229e-05,8.7229e-05
131,3366.53,0.52455,1.30454,0.31142,0.84795,0.96573,0.95892,0.97375,0.76362,0.89431,0.88017,0.88826,0.48418,0.68798,1.92674,0.33707,0.84844,8.713e-05,8.713e-05,8.713e-05
132,3392.66,0.53206,1.34255,0.3183,0.85012,0.96248,0.95136,0.97313,0.76126,0.89418,0.89642,0.89828,0.51553,0.69685,1.63459,0.34251,0.8509,8.7031e-05,8.7031e-05,8.7031e-05
133,3417.54,0.5295,1.30397,0.31726,0.85072,0.95556,0.95825,0.9754,0.76719,0.90242,0.9037,0.91632,0.52251,0.6918,1.56591,0.34069,0.85246,8.6932e-05,8.6932e-05,8.6932e-05
134,3442.55,0.52721,1.30163,0.31533,0.847,0.96591,0.9475,0.97347,0.7633,0.89495,0.89308,0.89826,0.51285,0.70432,1.79679,0.3434,0.84889,8.6833e-05,8.6833e-05,8.6833e-05
135,3468.42,0.52946,1.30948,0.31812,0.85222,0.96551,0.96187,0.97489,0.7582,0.89614,0.89319,0.90347,0.49712,0.71047,1.84786,0.34415,0.85727,8.6734e-05,8.6734e-05,8.6734e-05
136,3493.57,0.54189,1.35329,0.32182,0.84753,0.96671,0.95585,0.97278,0.76565,0.89054,0.88008,0.89067,0.46992,0.69739,1.9917,0.34433,0.85528,8.6635e-05,8.6635e-05,8.6635e-05
137,3517.49,0.52544,1.29107,0.31612,0.84644,0.96197,0.95867,0.97381,0.76336,0.88951,0.88546,0.89471,0.48584,0.69095,1.91196,0.3363,0.85292,8.6536e-05,8.6536e-05,8.6536e-05
138,3542.02,0.5253,1.32074,0.30888,0.84136,0.97078,0.95676,0.97476,0.76352,0.89553,0.87522,0.87941,0.47052,0.68616,1.95533,0.33434,0.85281,8.6437e-05,8.6437e-05,8.6437e-05
139,3567.34,0.51753,1.32477,0.30789,0.84336,0.96209,0.95097,0.97504,0.76089,0.90048,0.89208,0.9089,0.49551,0.6895,1.83819,0.33675,0.84408,8.6338e-05,8.6338e-05,8.6338e-05
140,3593.61,0.52973,1.33023,0.31261,0.84359,0.96372,0.96038,0.97647,0.76323,0.89683,0.8898,0.89315,0.4958,0.69075,1.8118,0.33578,0.85355,8.6239e-05,8.6239e-05,8.6239e-05
141,3618.66,0.51799,1.28175,0.30766,0.84724,0.96974,0.96366,0.976,0.75654,0.90327,0.89886,0.90003,0.50589,0.71087,1.69648,0.34177,0.86029,8.614e-05,8.614e-05,8.614e-05
142,3643.53,0.53026,1.29737,0.31216,0.84773,0.96916,0.95278,0.97338,0.76548,0.89101,0.89052,0.89598,0.48977,0.69356,1.88909,0.34424,0.85556,8.6041e-05,8.6041e-05,8.6041e-05
143,3668.5,0.51461,1.27487,0.31369,0.84507,0.95691,0.94837,0.96929,0.75778,0.88966,0.88668,0.89892,0.48332,0.696,1.92121,0.34417,0.85636,8.5942e-05,8.5942e-05,8.5942e-05
144,3692.58,0.51146,1.26084,0.30892,0.84417,0.95949,0.9549,0.97148,0.76003,0.90225,0.89946,0.91535,0.522,0.69687,1.6805,0.33919,0.85322,8.5843e-05,8.5843e-05,8.5843e-05
145,3717.88,0.52797,1.30948,0.31441,0.84845,0.96216,0.95265,0.97391,0.76025,0.90473,0.90002,0.90702,0.50146,0.70073,1.76172,0.33546,0.85237,8.5744e-05,8.5744e-05,8.5744e-05
146,3742.82,0.52404,1.30859,0.31175,0.84712,0.96779,0.95883,0.97496,0.76138,0.8871,0.88128,0.88205,0.47664,0.68538,1.9522,0.33978,0.84617,8.5645e-05,8.5645e-05,8.5645e-05
147,3767.3,0.51798,1.31075,0.30874,0.84026,0.96437,0.94821,0.97415,0.76482,0.88445,0.88467,0.88606,0.47772,0.69887,1.94296,0.33846,0.84777,8.5546e-05,8.5546e-05,8.5546e-05
148,3794.14,0.53228,1.31414,0.31208,0.85071,0.96285,0.94428,0.9729,0.76378,0.8823,0.87896,0.88809,0.49366,0.69355,1.8484,0.33877,0.84711,8.5447e-05,8.5447e-05,8.5447e-05
149,3819.83,0.52209,1.30667,0.31286,0.84393,0.96032,0.95187,0.97334,0.76254,0.90044,0.89426,0.89894,0.49847,0.69436,1.76722,0.34083,0.85516,8.5348e-05,8.5348e-05,8.5348e-05
150,3844.95,0.51787,1.32625,0.30763,0.84482,0.96081,0.94983,0.97161,0.77064,0.89204,0.88252,0.89216,0.49314,0.68171,1.85435,0.33779,0.85003,8.5249e-05,8.5249e-05,8.5249e-05
151,3871.18,0.51495,1.29988,0.30631,0.84746,0.96558,0.94841,0.97355,0.77013,0.8957,0.87871,0.89373,0.49354,0.68127,1.83964,0.33461,0.85035,8.515e-05,8.515e-05,8.515e-05
152,3895.97,0.50942,1.30259,0.30354,0.84137,0.96258,0.95249,0.97362,0.76096,0.89397,0.88623,0.88498,0.4875,0.69244,1.87468,0.34013,0.85518,8.5051e-05,8.5051e-05,8.5051e-05
153,3920.61,0.51407,1.29261,0.30922,0.8426,0.967,0.9507,0.97424,0.75952,0.88717,0.8758,0.88616,0.47283,0.70646,1.96641,0.34206,0.85664,8.4952e-05,8.4952e-05,8.4952e-05
154,3945.43,0.50766,1.26835,0.30476,0.83691,0.9661,0.95554,0.97543,0.7637,0.89598,0.90172,0.90596,0.50037,0.68906,1.78616,0.33307,0.85473,8.4853e-05,8.4853e-05,8.4853e-05
155,3972.75,0.52635,1.36919,0.31133,0.8485,0.96271,0.94864,0.96952,0.75813,0.87996,0.87334,0.87138,0.47999,0.69449,1.9069,0.3414,0.85402,8.4754e-05,8.4754e-05,8.4754e-05
156,3998.52,0.52319,1.33336,0.31172,0.84788,0.96846,0.94961,0.9744,0.7645,0.88353,0.87435,0.88361,0.47329,0.6911,1.9519,0.33857,0.85061,8.4655e-05,8.4655e-05,8.4655e-05
157,4023.44,0.50809,1.30603,0.30617,0.84027,0.96113,0.95421,0.97457,0.7682,0.89434,0.88318,0.89767,0.49299,0.6871,1.90083,0.3322,0.84726,8.4556e-05,8.4556e-05,8.4556e-05
158,4049.41,0.51657,1.34759,0.30619,0.84296,0.95707,0.95751,0.97412,0.76224,0.88563,0.88818,0.89059,0.48432,0.70054,1.90072,0.33235,0.85572,8.4457e-05,8.4457e-05,8.4457e-05
159,4073.78,0.51721,1.28562,0.30601,0.84193,0.96806,0.94912,0.97473,0.76349,0.88486,0.86884,0.87944,0.47293,0.71207,1.99785,0.34239,0.85504,8.4358e-05,8.4358e-05,8.4358e-05
160,4099.35,0.51248,1.28738,0.30565,0.84036,0.96724,0.95147,0.97591,0.7652,0.90163,0.88384,0.89819,0.50329,0.69807,1.81343,0.3393,0.85118,8.4259e-05,8.4259e-05,8.4259e-05
161,4123.66,0.51239,1.30473,0.30731,0.8412,0.96059,0.9639,0.97904,0.76663,0.9015,0.87784,0.88929,0.47818,0.69999,2.05305,0.33909,0.84695,8.416e-05,8.416e-05,8.416e-05
162,4150.49,0.51995,1.3352,0.30894,0.84331,0.96704,0.95721,0.97654,0.76523,0.90412,0.89522,0.89556,0.48456,0.6857,1.9262,0.3372,0.84395,8.4061e-05,8.4061e-05,8.4061e-05
163,4175.09,0.5101,1.28867,0.30797,0.84017,0.96607,0.95721,0.97369,0.75812,0.90461,0.89671,0.89978,0.47843,0.71275,1.99428,0.33925,0.85444,8.3962e-05,8.3962e-05,8.3962e-05
164,4201.22,0.51871,1.3024,0.30537,0.84465,0.96132,0.95558,0.97438,0.76475,0.87215,0.86975,0.86302,0.477,0.70504,1.9738,0.33523,0.85769,8.3863e-05,8.3863e-05,8.3863e-05
165,4225.92,0.50816,1.26929,0.3053,0.84275,0.96622,0.96002,0.97976,0.77451,0.89387,0.88338,0.87877,0.4747,0.6751,1.95097,0.33305,0.84676,8.3764e-05,8.3764e-05,8.3764e-05
166,4251.88,0.52273,1.30192,0.30891,0.84883,0.96579,0.95479,0.97948,0.77259,0.87523,0.86436,0.87169,0.48395,0.67784,2.00997,0.3386,0.84532,8.3665e-05,8.3665e-05,8.3665e-05
167,4277.95,0.52194,1.31914,0.30875,0.84591,0.96534,0.96098,0.97758,0.76368,0.89868,0.89348,0.89026,0.48168,0.71989,1.90522,0.35024,0.85491,8.3566e-05,8.3566e-05,8.3566e-05
168,4304.61,0.51905,1.30193,0.31057,0.84823,0.95726,0.95628,0.97209,0.75984,0.88805,0.8844,0.88586,0.49483,0.70915,1.86875,0.34696,0.85026,8.3467e-05,8.3467e-05,8.3467e-05
169,4330.27,0.50197,1.30923,0.29944,0.8407,0.95915,0.95103,0.97373,0.76854,0.90718,0.90068,0.91448,0.50409,0.69819,1.80898,0.33844,0.84685,8.3368e-05,8.3368e-05,8.3368e-05
170,4355.08,0.51025,1.28588,0.30384,0.8422,0.96352,0.95261,0.97756,0.76971,0.8996,0.88059,0.89775,0.49794,0.69106,1.83128,0.33502,0.84656,8.3269e-05,8.3269e-05,8.3269e-05
171,4379.84,0.5035,1.28925,0.30295,0.84071,0.96347,0.95141,0.97551,0.77541,0.89574,0.88534,0.89546,0.49116,0.67301,1.87045,0.33213,0.84487,8.317e-05,8.317e-05,8.317e-05
172,4407.16,0.50926,1.31387,0.3072,0.84627,0.96994,0.95649,0.98112,0.77379,0.89126,0.88094,0.87963,0.47555,0.68939,1.95025,0.33245,0.84678,8.3071e-05,8.3071e-05,8.3071e-05
173,4433.34,0.51078,1.30049,0.30502,0.84663,0.96409,0.94967,0.97961,0.77021,0.88215,0.87099,0.87759,0.48591,0.70093,1.93631,0.33724,0.84759,8.2972e-05,8.2972e-05,8.2972e-05
174,4459.85,0.50825,1.30701,0.30375,0.84132,0.96595,0.9558,0.97935,0.76877,0.87223,0.8719,0.86998,0.46965,0.69068,2.04213,0.33529,0.84703,8.2873e-05,8.2873e-05,8.2873e-05
175,4486.08,0.51058,1.27242,0.30137,0.84187,0.96292,0.95593,0.97764,0.76681,0.89153,0.89867,0.90048,0.50493,0.69049,1.82746,0.33475,0.84788,8.2774e-05,8.2774e-05,8.2774e-05
176,4512.56,0.50394,1.27243,0.29581,0.83939,0.96104,0.95985,0.98062,0.7665,0.89013,0.88657,0.89826,0.51337,0.70738,1.76936,0.33473,0.85025,8.2675e-05,8.2675e-05,8.2675e-05
177,4537.79,0.51016,1.28901,0.30577,0.84464,0.96495,0.95608,0.97948,0.76931,0.88041,0.87586,0.87355,0.47484,0.6941,2.01174,0.33332,0.84785,8.2576e-05,8.2576e-05,8.2576e-05
178,4564.14,0.50153,1.30189,0.30157,0.84194,0.96393,0.95312,0.97552,0.76784,0.8747,0.86947,0.87446,0.48152,0.70415,1.94425,0.33864,0.85115,8.2477e-05,8.2477e-05,8.2477e-05
179,4591.31,0.50555,1.30017,0.29868,0.84016,0.96945,0.95862,0.98183,0.77335,0.9049,0.89405,0.90498,0.50652,0.70075,1.8009,0.3299,0.8578,8.2378e-05,8.2378e-05,8.2378e-05
180,4615.82,0.50711,1.27259,0.30145,0.8416,0.96198,0.9578,0.97837,0.77755,0.89888,0.89615,0.90347,0.50078,0.68377,1.88967,0.3291,0.85233,8.2279e-05,8.2279e-05,8.2279e-05
181,4643.01,0.50608,1.32004,0.29806,0.84206,0.96334,0.9605,0.97465,0.77217,0.89446,0.88128,0.89108,0.48956,0.6942,1.97388,0.33143,0.85101,8.218e-05,8.218e-05,8.218e-05
182,4669.22,0.50408,1.30971,0.29993,0.8404,0.96168,0.95764,0.97522,0.77484,0.90531,0.88747,0.90188,0.5026,0.67891,1.7911,0.32866,0.84175,8.2081e-05,8.2081e-05,8.2081e-05
183,4694.24,0.50782,1.29522,0.30166,0.84398,0.96291,0.96063,0.97608,0.76357,0.90016,0.89175,0.88959,0.5018,0.70432,1.82372,0.3385,0.85554,8.1982e-05,8.1982e-05,8.1982e-05
184,4718.94,0.49422,1.26678,0.29646,0.8385,0.96492,0.9536,0.97719,0.76977,0.89609,0.89003,0.89603,0.48705,0.68492,1.89921,0.32771,0.84615,8.1883e-05,8.1883e-05,8.1883e-05
185,4742.92,0.49796,1.27722,0.29629,0.8409,0.96808,0.96558,0.979,0.77133,0.89603,0.88367,0.88458,0.48131,0.68119,2.02954,0.32684,0.84354,8.1784e-05,8.1784e-05,8.1784e-05
186,4769.13,0.49505,1.31914,0.29138,0.84068,0.96817,0.9595,0.98033,0.7641,0.8797,0.87534,0.86376,0.47706,0.68367,2.02153,0.33015,0.84621,8.1685e-05,8.1685e-05,8.1685e-05
187,4795.6,0.50605,1.27742,0.29581,0.84219,0.96923,0.96091,0.9792,0.7643,0.90525,0.90726,0.90821,0.50628,0.7001,1.78768,0.32934,0.85336,8.1586e-05,8.1586e-05,8.1586e-05
188,4821.12,0.49381,1.28636,0.2929,0.83958,0.97194,0.96488,0.97791,0.76832,0.8842,0.883,0.87933,0.48983,0.70161,1.92049,0.32727,0.84955,8.1487e-05,8.1487e-05,8.1487e-05
189,4845.21,0.49422,1.2295,0.29114,0.83636,0.9681,0.9564,0.97812,0.76739,0.89294,0.88366,0.8864,0.48797,0.70128,1.90011,0.33496,0.84945,8.1388e-05,8.1388e-05,8.1388e-05
190,4871.87,0.50007,1.28411,0.29718,0.8416,0.96338,0.96484,0.97641,0.77055,0.89763,0.89244,0.89917,0.49073,0.69577,1.91698,0.33604,0.84847,8.1289e-05,8.1289e-05,8.1289e-05
191,4896.63,0.50007,1.2897,0.29819,0.84054,0.96973,0.96174,0.9772,0.76524,0.89875,0.89179,0.89019,0.48625,0.7064,1.88921,0.33457,0.85192,8.119e-05,8.119e-05,8.119e-05
192,4922.23,0.50406,1.26509,0.30063,0.84079,0.95966,0.9477,0.97427,0.77351,0.89729,0.88105,0.88663,0.48421,0.69099,1.85628,0.32823,0.85266,8.1091e-05,8.1091e-05,8.1091e-05
193,4948.33,0.50033,1.27472,0.30292,0.84,0.96835,0.95641,0.98183,0.77992,0.89951,0.8834,0.89298,0.4823,0.68033,1.97861,0.32502,0.84912,8.0992e-05,8.0992e-05,8.0992e-05
194,4973.7,0.50287,1.30235,0.30326,0.83992,0.96443,0.95344,0.97641,0.76751,0.87977,0.87182,0.87455,0.47398,0.69929,2.02787,0.33545,0.85215,8.0893e-05,8.0893e-05,8.0893e-05
195,4998.78,0.49047,1.29884,0.2937,0.8351,0.96363,0.95532,0.97682,0.76675,0.87991,0.87049,0.87914,0.48185,0.69093,1.94618,0.32812,0.85077,8.0794e-05,8.0794e-05,8.0794e-05
196,5023.8,0.49506,1.26107,0.29354,0.83673,0.96228,0.96193,0.97664,0.76701,0.89762,0.89635,0.89657,0.49585,0.69913,1.89137,0.32883,0.85101,8.0695e-05,8.0695e-05,8.0695e-05
197,5049.32,0.4947,1.2699,0.29397,0.84035,0.96577,0.95751,0.97521,0.7698,0.9012,0.89025,0.89656,0.49689,0.7053,1.85447,0.33408,0.85284,8.0596e-05,8.0596e-05,8.0596e-05
198,5075.16,0.4936,1.28242,0.29658,0.83968,0.95683,0.95892,0.97856,0.76816,0.89634,0.88399,0.89353,0.49229,0.69712,1.89836,0.33293,0.84765,8.0497e-05,8.0497e-05,8.0497e-05
199,5100.17,0.48438,1.29586,0.29127,0.83606,0.96103,0.95324,0.97551,0.76971,0.89966,0.8824,0.88982,0.48675,0.69079,1.96966,0.3323,0.8516,8.0398e-05,8.0398e-05,8.0398e-05
200,5124.36,0.48639,1.26073,0.29489,0.83469,0.96548,0.96002,0.97946,0.77163,0.89434,0.8899,0.89008,0.48439,0.69604,1.98385,0.32955,0.85156,8.0299e-05,8.0299e-05,8.0299e-05
201,5148.9,0.49292,1.26764,0.29389,0.83956,0.9686,0.9548,0.97757,0.7749,0.89558,0.88488,0.89097,0.47713,0.6951,2.02952,0.33236,0.85508,8.02e-05,8.02e-05,8.02e-05
202,5174.02,0.49152,1.24604,0.29508,0.83687,0.97079,0.95731,0.97944,0.76911,0.9073,0.89139,0.9009,0.50406,0.69433,1.87182,0.33369,0.85434,8.0101e-05,8.0101e-05,8.0101e-05
203,5198.91,0.48261,1.25996,0.29003,0.83902,0.9578,0.96318,0.97875,0.76753,0.8709,0.87534,0.86633,0.47015,0.7111,2.04806,0.33315,0.85754,8.0002e-05,8.0002e-05,8.0002e-05
204,5225.98,0.4925,1.31433,0.29425,0.83717,0.97249,0.96181,0.98301,0.77107,0.89345,0.88552,0.89453,0.4977,0.69559,1.89519,0.32223,0.85724,7.9903e-05,7.9903e-05,7.9903e-05
205,5250.84,0.485,1.25654,0.29486,0.8329,0.9698,0.95889,0.97945,0.77211,0.88473,0.87172,0.88079,0.47856,0.70298,2.04529,0.32257,0.85659,7.9804e-05,7.9804e-05,7.9804e-05
206,5277.34,0.48803,1.26871,0.29092,0.83933,0.96296,0.96067,0.97913,0.77286,0.89869,0.89364,0.90668,0.5055,0.6992,1.89812,0.32521,0.85753,7.9705e-05,7.9705e-05,7.9705e-05
207,5305.1,0.50382,1.29751,0.2985,0.84571,0.96071,0.9644,0.97781,0.76774,0.87546,0.88203,0.88067,0.48819,0.69958,1.95419,0.32466,0.85408,7.9606e-05,7.9606e-05,7.9606e-05
208,5329.32,0.48567,1.22321,0.29192,0.837,0.96666,0.96487,0.98041,0.76582,0.89021,0.88819,0.89305,0.5022,0.69476,1.8834,0.32341,0.85071,7.9507e-05,7.9507e-05,7.9507e-05
209,5353.32,0.48351,1.23874,0.28925,0.83523,0.95808,0.9624,0.97537,0.76607,0.88654,0.87918,0.89543,0.49564,0.71751,1.94559,0.33048,0.8557,7.9408e-05,7.9408e-05,7.9408e-05
210,5379.25,0.47578,1.27201,0.28566,0.83104,0.96626,0.95334,0.976,0.77202,0.88492,0.87742,0.87767,0.4811,0.70077,2.09667,0.32468,0.8551,7.9309e-05,7.9309e-05,7.9309e-05
211,5405.92,0.49719,1.25605,0.29372,0.83796,0.96186,0.95765,0.97525,0.77281,0.88749,0.8871,0.88962,0.49373,0.69315,1.9027,0.3188,0.84986,7.921e-05,7.921e-05,7.921e-05
212,5432.69,0.48904,1.28338,0.29092,0.84023,0.95982,0.95997,0.97842,0.76753,0.86862,0.87216,0.87064,0.48066,0.69513,1.93165,0.32764,0.85131,7.9111e-05,7.9111e-05,7.9111e-05
213,5459.68,0.4915,1.28783,0.29508,0.83339,0.96904,0.95985,0.981,0.76731,0.88541,0.87898,0.88116,0.48849,0.70276,1.92378,0.33027,0.85276,7.9012e-05,7.9012e-05,7.9012e-05
214,5486.72,0.4841,1.25483,0.28884,0.83546,0.97045,0.95083,0.98161,0.77537,0.89096,0.8758,0.88553,0.49911,0.68556,1.88675,0.32194,0.84534,7.8913e-05,7.8913e-05,7.8913e-05
215,5512.9,0.48384,1.23513,0.28712,0.83417,0.96164,0.96554,0.97835,0.77235,0.89273,0.89755,0.90127,0.49478,0.69699,1.91109,0.3207,0.84896,7.8814e-05,7.8814e-05,7.8814e-05
216,5538.6,0.48889,1.22466,0.28977,0.83568,0.96606,0.96796,0.98137,0.7673,0.90115,0.90373,0.89785,0.49625,0.70186,1.93236,0.32036,0.84873,7.8715e-05,7.8715e-05,7.8715e-05
217,5566.55,0.48796,1.26757,0.28877,0.837,0.97071,0.9543,0.98066,0.77138,0.89683,0.88383,0.89572,0.5031,0.68661,1.86942,0.32018,0.84796,7.8616e-05,7.8616e-05,7.8616e-05
218,5592.69,0.48134,1.26232,0.28615,0.83719,0.96418,0.95975,0.9765,0.76989,0.88087,0.89087,0.88754,0.49696,0.69253,1.90055,0.32449,0.849,7.8517e-05,7.8517e-05,7.8517e-05
219,5618.21,0.4796,1.28634,0.28237,0.83554,0.97154,0.95915,0.98062,0.77465,0.8942,0.88424,0.89284,0.48529,0.69325,2.02348,0.32709,0.85133,7.8418e-05,7.8418e-05,7.8418e-05
220,5645.72,0.49525,1.26527,0.292,0.83706,0.96379,0.96962,0.98155,0.77579,0.89947,0.89916,0.90632,0.49792,0.68884,1.91774,0.32675,0.84888,7.8319e-05,7.8319e-05,7.8319e-05
221,5670.16,0.47406,1.24425,0.28455,0.83107,0.9572,0.95866,0.97404,0.7688,0.87847,0.88118,0.87748,0.48509,0.69981,2.01099,0.32364,0.85895,7.822e-05,7.822e-05,7.822e-05
222,5697.63,0.49858,1.26727,0.29322,0.84116,0.96653,0.96416,0.97986,0.77123,0.8981,0.89578,0.90175,0.49769,0.7017,1.88785,0.32219,0.85663,7.8121e-05,7.8121e-05,7.8121e-05
223,5723.78,0.48283,1.26096,0.28721,0.83667,0.96804,0.95309,0.97514,0.77192,0.87869,0.8847,0.88443,0.48267,0.69483,1.95118,0.32188,0.85551,7.8022e-05,7.8022e-05,7.8022e-05
224,5748.7,0.47278,1.22976,0.28313,0.83611,0.9663,0.96097,0.97804,0.7763,0.89969,0.8942,0.89627,0.49538,0.68467,1.9305,0.31556,0.8505,7.7923e-05,7.7923e-05,7.7923e-05
225,5773.55,0.47873,1.22753,0.2846,0.8373,0.957,0.96239,0.97908,0.77878,0.89965,0.89565,0.90296,0.50084,0.69264,1.91162,0.32203,0.85215,7.7824e-05,7.7824e-05,7.7824e-05
226,5798.62,0.47163,1.2354,0.28195,0.83581,0.96688,0.95636,0.97764,0.77146,0.89777,0.89031,0.89443,0.49574,0.70784,1.86022,0.32937,0.86019,7.7725e-05,7.7725e-05,7.7725e-05
227,5822.66,0.48061,1.24144,0.28813,0.83643,0.97434,0.95606,0.98204,0.76894,0.89752,0.88146,0.89128,0.49297,0.71025,1.94749,0.32451,0.85553,7.7626e-05,7.7626e-05,7.7626e-05
228,5847.86,0.48488,1.26351,0.29066,0.83636,0.97648,0.95458,0.98182,0.775,0.90536,0.88831,0.89704,0.49471,0.69297,1.94184,0.32114,0.85631,7.7527e-05,7.7527e-05,7.7527e-05
229,5873.46,0.47994,1.2605,0.2866,0.83662,0.97466,0.95001,0.97844,0.77632,0.90267,0.88689,0.89261,0.48486,0.68586,1.99582,0.32102,0.85019,7.7428e-05,7.7428e-05,7.7428e-05
230,5899.53,0.48165,1.24186,0.2875,0.83704,0.9649,0.96349,0.97937,0.77549,0.90359,0.89348,0.89135,0.4944,0.67926,1.8695,0.31936,0.84703,7.7329e-05,7.7329e-05,7.7329e-05
231,5925.64,0.47586,1.25987,0.2839,0.83277,0.96363,0.96892,0.98212,0.77312,0.89073,0.89626,0.8931,0.50191,0.69072,1.86138,0.31953,0.85009,7.723e-05,7.723e-05,7.723e-05
232,5949.89,0.4707,1.2481,0.28308,0.83221,0.96262,0.96445,0.98,0.77477,0.88109,0.87881,0.88478,0.486,0.70594,2.03275,0.31929,0.85839,7.7131e-05,7.7131e-05,7.7131e-05
233,5974.71,0.4764,1.25508,0.28271,0.83428,0.9657,0.95972,0.97808,0.77069,0.88553,0.88094,0.87789,0.4743,0.69658,2.02987,0.32213,0.855,7.7032e-05,7.7032e-05,7.7032e-05
234,6001.07,0.4715,1.26227,0.28321,0.83498,0.96279,0.96348,0.97845,0.76744,0.87923,0.88134,0.87637,0.48009,0.69913,2.061,0.3211,0.85468,7.6933e-05,7.6933e-05,7.6933e-05
235,6027.29,0.48469,1.26302,0.29039,0.8388,0.96365,0.96452,0.98101,0.77016,0.88349,0.88557,0.89285,0.49472,0.71769,1.93483,0.32622,0.85829,7.6834e-05,7.6834e-05,7.6834e-05
236,6053.33,0.47948,1.25651,0.28654,0.83814,0.96552,0.95682,0.97504,0.77055,0.89373,0.87165,0.88869,0.48517,0.70161,1.98544,0.32691,0.8576,7.6735e-05,7.6735e-05,7.6735e-05
237,6078.56,0.47884,1.26778,0.28571,0.83486,0.96214,0.95325,0.97364,0.76289,0.87909,0.8689,0.87591,0.46383,0.71013,2.0923,0.32786,0.85681,7.6636e-05,7.6636e-05,7.6636e-05
238,6102.76,0.47771,1.27041,0.28676,0.83221,0.95759,0.95022,0.97205,0.76763,0.87962,0.87492,0.87539,0.48205,0.69039,2.04601,0.33036,0.84991,7.6537e-05,7.6537e-05,7.6537e-05
239,6128.42,0.48411,1.27111,0.28307,0.83722,0.96221,0.95888,0.97462,0.76935,0.89841,0.89568,0.90114,0.49353,0.69735,1.93649,0.32389,0.85274,7.6438e-05,7.6438e-05,7.6438e-05
240,6153.27,0.46633,1.25098,0.27625,0.83085,0.96203,0.95338,0.97092,0.76729,0.88993,0.88404,0.88215,0.47666,0.7024,2.11805,0.32584,0.8608,7.6339e-05,7.6339e-05,7.6339e-05
241,6177.9,0.47249,1.23315,0.28403,0.83269,0.96832,0.95974,0.97693,0.77275,0.89096,0.88491,0.88878,0.48265,0.69712,1.9796,0.32156,0.85779,7.624e-05,7.624e-05,7.624e-05
242,6204.21,0.47927,1.27402,0.28285,0.83565,0.96863,0.96066,0.97958,0.77515,0.8767,0.87179,0.87234,0.47908,0.70017,2.01977,0.32318,0.85703,7.6141e-05,7.6141e-05,7.6141e-05
243,6229.36,0.48135,1.27493,0.28706,0.83363,0.96517,0.95637,0.97587,0.77317,0.89164,0.8834,0.88547,0.47812,0.69359,2.05846,0.32313,0.85432,7.6042e-05,7.6042e-05,7.6042e-05
244,6255.63,0.47378,1.27314,0.28365,0.83387,0.96076,0.95695,0.97776,0.77523,0.88778,0.88164,0.88344,0.48919,0.68459,1.98415,0.32318,0.85027,7.5943e-05,7.5943e-05,7.5943e-05
